t,r,m,p,value
1956,CHN,Ni,collection,0.5347833333333334
1956,CHN,Ni,environment,0.0
1956,CHN,Ni,fabrication_and_manufacturing,0.9723333333333334
1956,CHN,Ni,primary_extraction,0.0
1956,CHN,Ni,recycling_refining_secondary,0.5347833333333334
1956,CHN,Ni,refining_primary,0.8633333333333333
1956,CHN,Ni,residue_treatment_disposal,0.0
1956,CHN,Ni,sorting_preprocessing,0.48130500000000004
1956,CHN,Ni,use_phase,0.9723333333333334
1956,CHN,Sn,beneficiation_concentration,4.56936357339374
1956,CHN,Sn,collection,8.98377517942172
1956,CHN,Sn,environment,2.450120503478651
1956,CHN,Sn,fabrication_and_manufacturing,16.334136689857672
1956,CHN,Sn,primary_extraction,4.56936357339374
1956,CHN,Sn,recycling_refining_secondary,4.083534172464418
1956,CHN,Sn,refining_primary,20.745136689857674
1956,CHN,Sn,residue_treatment_disposal,4.900241006957302
1956,CHN,Sn,sorting_preprocessing,8.085397661479549
1956,CHN,Sn,use_phase,16.334136689857672
1956,CHN,Zn,beneficiation_concentration,63.29807154076013
1956,CHN,Zn,collection,34.08551470739149
1956,CHN,Zn,environment,3.098683155217408
1956,CHN,Zn,fabrication_and_manufacturing,61.97366310434816
1956,CHN,Zn,primary_extraction,63.29807154076013
1956,CHN,Zn,recycling_refining_secondary,27.888148396956673
1956,CHN,Zn,refining_primary,65.77366310434816
1956,CHN,Zn,residue_treatment_disposal,6.197366310434816
1956,CHN,Zn,sorting_preprocessing,30.67696323665234
1956,CHN,Zn,use_phase,61.97366310434816
1956,EU27,Ni,beneficiation_concentration,7.567785098595148
1956,EU27,Ni,collection,54.22825
1956,EU27,Ni,environment,3.6152166666666687
1956,EU27,Ni,fabrication_and_manufacturing,72.30433333333333
1956,EU27,Ni,primary_extraction,7.567785098595148
1956,EU27,Ni,recycling_refining_secondary,46.997816666666665
1956,EU27,Ni,refining_primary,0.8633333333333333
1956,EU27,Ni,residue_treatment_disposal,7.2304333333333375
1956,EU27,Ni,sorting_preprocessing,48.80542500000001
1956,EU27,Ni,use_phase,72.30433333333333
1956,EU27,Sn,beneficiation_concentration,1.2590673628142206
1956,EU27,Sn,collection,38.78859274248975
1956,EU27,Sn,environment,11.636577822746924
1956,EU27,Sn,fabrication_and_manufacturing,51.718123656653
1956,EU27,Sn,primary_extraction,1.2590673628142206
1956,EU27,Sn,recycling_refining_secondary,15.5154370969959
1956,EU27,Sn,refining_primary,11.067123656652994
1956,EU27,Sn,residue_treatment_disposal,23.273155645493848
1956,EU27,Sn,sorting_preprocessing,34.90973346824077
1956,EU27,Sn,use_phase,51.718123656653
1956,EU27,Zn,beneficiation_concentration,497.6645448839751
1956,EU27,Zn,collection,732.6082668471801
1956,EU27,Zn,environment,97.68110224629066
1956,EU27,Zn,fabrication_and_manufacturing,976.8110224629067
1956,EU27,Zn,primary_extraction,497.6645448839751
1956,EU27,Zn,recycling_refining_secondary,537.2460623545987
1956,EU27,Zn,refining_primary,886.5400224629066
1956,EU27,Zn,residue_treatment_disposal,195.36220449258133
1956,EU27,Zn,sorting_preprocessing,659.347440162462
1956,EU27,Zn,use_phase,976.8110224629067
1956,ROW,Ni,beneficiation_concentration,251.43221490140482
1956,ROW,Ni,collection,0.0
1956,ROW,Ni,environment,0.0
1956,ROW,Ni,fabrication_and_manufacturing,0.0
1956,ROW,Ni,primary_extraction,251.43221490140482
1956,ROW,Ni,recycling_refining_secondary,0.0
1956,ROW,Ni,refining_primary,0.8633333333333333
1956,ROW,Ni,residue_treatment_disposal,0.0
1956,ROW,Ni,sorting_preprocessing,0.0
1956,ROW,Ni,use_phase,0.0
1956,ROW,Sn,beneficiation_concentration,197.17156906379202
1956,ROW,Sn,collection,51.63647968462796
1956,ROW,Sn,environment,12.90911992115699
1956,ROW,Sn,fabrication_and_manufacturing,129.0911992115699
1956,ROW,Sn,primary_extraction,197.17156906379202
1956,ROW,Sn,recycling_refining_secondary,25.81823984231398
1956,ROW,Sn,refining_primary,174.81519921156988
1956,ROW,Sn,residue_treatment_disposal,25.81823984231398
1956,ROW,Sn,sorting_preprocessing,46.47283171616516
1956,ROW,Sn,use_phase,129.0911992115699
1956,ROW,Zn,beneficiation_concentration,2549.0373835752644
1956,ROW,Zn,collection,746.9960997332082
1956,ROW,Zn,environment,46.68725623332557
1956,ROW,Zn,fabrication_and_manufacturing,1867.4902493330203
1956,ROW,Zn,primary_extraction,2549.0373835752644
1956,ROW,Zn,recycling_refining_secondary,653.6215872665571
1956,ROW,Zn,refining_primary,1994.8042493330204
1956,ROW,Zn,residue_treatment_disposal,93.37451246665114
1956,ROW,Zn,sorting_preprocessing,672.2964897598874
1956,ROW,Zn,use_phase,1867.4902493330203
1957,CHN,Ni,beneficiation_concentration,0.0
1957,CHN,Ni,collection,0.5842833333333333
1957,CHN,Ni,environment,0.0
1957,CHN,Ni,fabrication_and_manufacturing,1.0623333333333331
1957,CHN,Ni,primary_extraction,0.0
1957,CHN,Ni,recycling_refining_secondary,0.5842833333333333
1957,CHN,Ni,refining_primary,0.9533333333333333
1957,CHN,Ni,residue_treatment_disposal,0.0
1957,CHN,Ni,sorting_preprocessing,0.525855
1957,CHN,Ni,use_phase,1.0623333333333331
1957,CHN,Sn,beneficiation_concentration,4.591872753558241
1957,CHN,Sn,collection,9.03998121478833
1957,CHN,Sn,environment,2.4654494222149994
1957,CHN,Sn,fabrication_and_manufacturing,16.436329481433326
1957,CHN,Sn,primary_extraction,4.591872753558241
1957,CHN,Sn,recycling_refining_secondary,4.1090823703583315
1957,CHN,Sn,refining_primary,20.847329481433327
1957,CHN,Sn,residue_treatment_disposal,4.930898844429999
1957,CHN,Sn,sorting_preprocessing,8.135983093309498
1957,CHN,Sn,use_phase,16.436329481433326
1957,CHN,Zn,beneficiation_concentration,64.1121946473937
1957,CHN,Zn,collection,34.55079463931936
1957,CHN,Zn,environment,3.1409813308472163
1957,CHN,Zn,fabrication_and_manufacturing,62.81962661694429
1957,CHN,Zn,primary_extraction,64.1121946473937
1957,CHN,Zn,recycling_refining_secondary,28.26883197762493
1957,CHN,Zn,refining_primary,66.61962661694429
1957,CHN,Zn,residue_treatment_disposal,6.281962661694433
1957,CHN,Zn,sorting_preprocessing,31.09571517538743
1957,CHN,Zn,use_phase,62.81962661694429
1957,EU27,Ni,beneficiation_concentration,8.356704780688078
1957,EU27,Ni,collection,54.29575
1957,EU27,Ni,environment,3.6197166666666654
1957,EU27,Ni,fabrication_and_manufacturing,72.39433333333334
1957,EU27,Ni,primary_extraction,8.356704780688078
1957,EU27,Ni,recycling_refining_secondary,47.05631666666667
1957,EU27,Ni,refining_primary,0.9533333333333333
1957,EU27,Ni,residue_treatment_disposal,7.239433333333331
1957,EU27,Ni,sorting_preprocessing,48.866175
1957,EU27,Ni,use_phase,72.39433333333334
1957,EU27,Sn,beneficiation_concentration,1.2652696650940936
1957,EU27,Sn,collection,38.82948113038379
1957,EU27,Sn,environment,11.648844339115138
1957,EU27,Sn,fabrication_and_manufacturing,51.772641507178385
1957,EU27,Sn,primary_extraction,1.2652696650940936
1957,EU27,Sn,recycling_refining_secondary,15.531792452153514
1957,EU27,Sn,refining_primary,11.12164150717838
1957,EU27,Sn,residue_treatment_disposal,23.297688678230276
1957,EU27,Sn,sorting_preprocessing,34.94653301734541
1957,EU27,Sn,use_phase,51.772641507178385
1957,EU27,Zn,beneficiation_concentration,504.0653750432545
1957,EU27,Zn,collection,741.1600998612917
1957,EU27,Zn,environment,98.82134664817221
1957,EU27,Zn,fabrication_and_manufacturing,988.2134664817222
1957,EU27,Zn,primary_extraction,504.0653750432545
1957,EU27,Zn,recycling_refining_secondary,543.5174065649472
1957,EU27,Zn,refining_primary,897.942466481722
1957,EU27,Zn,residue_treatment_disposal,197.64269329634442
1957,EU27,Zn,sorting_preprocessing,667.0440898751625
1957,EU27,Zn,use_phase,988.2134664817222
1957,ROW,Ni,beneficiation_concentration,277.6432952193119
1957,ROW,Ni,collection,0.0
1957,ROW,Ni,environment,0.0
1957,ROW,Ni,fabrication_and_manufacturing,0.0
1957,ROW,Ni,primary_extraction,277.6432952193119
1957,ROW,Ni,recycling_refining_secondary,0.0
1957,ROW,Ni,refining_primary,0.9533333333333333
1957,ROW,Ni,residue_treatment_disposal,0.0
1957,ROW,Ni,sorting_preprocessing,0.0
1957,ROW,Ni,use_phase,0.0
1957,ROW,Sn,beneficiation_concentration,198.14285758134764
1957,ROW,Sn,collection,51.980943131350266
1957,ROW,Sn,environment,12.995235782837566
1957,ROW,Sn,fabrication_and_manufacturing,129.95235782837565
1957,ROW,Sn,primary_extraction,198.14285758134764
1957,ROW,Sn,recycling_refining_secondary,25.990471565675133
1957,ROW,Sn,refining_primary,175.67635782837564
1957,ROW,Sn,residue_treatment_disposal,25.990471565675133
1957,ROW,Sn,sorting_preprocessing,46.78284881821524
1957,ROW,Sn,use_phase,129.95235782837565
1957,ROW,Zn,beneficiation_concentration,2581.8224303093516
1957,ROW,Zn,collection,757.2587582506771
1957,ROW,Zn,environment,47.32867239066735
1957,ROW,Zn,fabrication_and_manufacturing,1893.1468956266929
1957,ROW,Zn,primary_extraction,2581.8224303093516
1957,ROW,Zn,recycling_refining_secondary,662.6014134693424
1957,ROW,Zn,refining_primary,2020.4608956266927
1957,ROW,Zn,residue_treatment_disposal,94.6573447813347
1957,ROW,Zn,sorting_preprocessing,681.5328824256095
1957,ROW,Zn,use_phase,1893.1468956266929
1958,CHN,Ni,beneficiation_concentration,0.0
1958,CHN,Ni,collection,0.47061666666666674
1958,CHN,Ni,environment,0.0
1958,CHN,Ni,fabrication_and_manufacturing,0.8556666666666667
1958,CHN,Ni,primary_extraction,0.0
1958,CHN,Ni,recycling_refining_secondary,0.47061666666666674
1958,CHN,Ni,refining_primary,0.7466666666666667
1958,CHN,Ni,residue_treatment_disposal,0.0
1958,CHN,Ni,sorting_preprocessing,0.42355500000000007
1958,CHN,Ni,use_phase,0.8556666666666667
1958,CHN,Sn,beneficiation_concentration,3.511432105662184
1958,CHN,Sn,collection,6.342091517191075
1958,CHN,Sn,environment,1.7296613228702933
1958,CHN,Sn,fabrication_and_manufacturing,11.531075485801953
1958,CHN,Sn,primary_extraction,3.511432105662184
1958,CHN,Sn,recycling_refining_secondary,2.882768871450488
1958,CHN,Sn,refining_primary,15.942075485801954
1958,CHN,Sn,residue_treatment_disposal,3.4593226457405866
1958,CHN,Sn,sorting_preprocessing,5.707882365471967
1958,CHN,Sn,use_phase,11.531075485801953
1958,CHN,Zn,beneficiation_concentration,60.04157911422585
1958,CHN,Zn,collection,32.224394979680035
1958,CHN,Zn,environment,2.929490452698186
1958,CHN,Zn,fabrication_and_manufacturing,58.58980905396369
1958,CHN,Zn,primary_extraction,60.04157911422585
1958,CHN,Zn,recycling_refining_secondary,26.365414074283663
1958,CHN,Zn,refining_primary,62.389809053963695
1958,CHN,Zn,residue_treatment_disposal,5.858980905396372
1958,CHN,Zn,sorting_preprocessing,29.00195548171203
1958,CHN,Zn,use_phase,58.58980905396369
1958,EU27,Ni,beneficiation_concentration,6.545111436622831
1958,EU27,Ni,collection,54.140750000000004
1958,EU27,Ni,environment,3.6093833333333336
1958,EU27,Ni,fabrication_and_manufacturing,72.18766666666667
1958,EU27,Ni,primary_extraction,6.545111436622831
1958,EU27,Ni,recycling_refining_secondary,46.92198333333334
1958,EU27,Ni,refining_primary,0.7466666666666667
1958,EU27,Ni,residue_treatment_disposal,7.218766666666667
1958,EU27,Ni,sorting_preprocessing,48.72667500000001
1958,EU27,Ni,use_phase,72.18766666666667
1958,EU27,Sn,beneficiation_concentration,0.9675591556601891
1958,EU27,Sn,collection,36.86683851146995
1958,EU27,Sn,environment,11.060051553440985
1958,EU27,Sn,fabrication_and_manufacturing,49.155784681959936
1958,EU27,Sn,primary_extraction,0.9675591556601891
1958,EU27,Sn,recycling_refining_secondary,14.74673540458798
1958,EU27,Sn,refining_primary,8.504784681959936
1958,EU27,Sn,residue_treatment_disposal,22.12010310688197
1958,EU27,Sn,sorting_preprocessing,33.180154660322955
1958,EU27,Sn,use_phase,49.155784681959936
1958,EU27,Zn,beneficiation_concentration,472.0612242468574
1958,EU27,Zn,collection,698.4009347907333
1958,EU27,Zn,environment,93.12012463876442
1958,EU27,Zn,fabrication_and_manufacturing,931.2012463876445
1958,EU27,Zn,primary_extraction,472.0612242468574
1958,EU27,Zn,recycling_refining_secondary,512.1606855132045
1958,EU27,Zn,refining_primary,840.9302463876445
1958,EU27,Zn,residue_treatment_disposal,186.24024927752885
1958,EU27,Zn,sorting_preprocessing,628.56084131166
1958,EU27,Zn,use_phase,931.2012463876445
1958,ROW,Ni,beneficiation_concentration,217.45488856337715
1958,ROW,Ni,collection,0.0
1958,ROW,Ni,environment,0.0
1958,ROW,Ni,fabrication_and_manufacturing,0.0
1958,ROW,Ni,primary_extraction,217.45488856337715
1958,ROW,Ni,recycling_refining_secondary,0.0
1958,ROW,Ni,refining_primary,0.7466666666666667
1958,ROW,Ni,residue_treatment_disposal,0.0
1958,ROW,Ni,sorting_preprocessing,0.0
1958,ROW,Ni,use_phase,0.0
1958,ROW,Sn,beneficiation_concentration,151.5210087386776
1958,ROW,Sn,collection,35.446697688679606
1958,ROW,Sn,environment,8.861674422169902
1958,ROW,Sn,fabrication_and_manufacturing,88.61674422169901
1958,ROW,Sn,primary_extraction,151.5210087386776
1958,ROW,Sn,recycling_refining_secondary,17.723348844339803
1958,ROW,Sn,refining_primary,134.340744221699
1958,ROW,Sn,residue_treatment_disposal,17.723348844339803
1958,ROW,Sn,sorting_preprocessing,31.902027919811648
1958,ROW,Sn,use_phase,88.61674422169901
1958,ROW,Zn,beneficiation_concentration,2417.8971966389163
1958,ROW,Zn,collection,705.9454656633325
1958,ROW,Zn,environment,44.121591603958336
1958,ROW,Zn,fabrication_and_manufacturing,1764.863664158331
1958,ROW,Zn,primary_extraction,2417.8971966389163
1958,ROW,Zn,recycling_refining_secondary,617.7022824554158
1958,ROW,Zn,refining_primary,1892.1776641583313
1958,ROW,Zn,residue_treatment_disposal,88.24318320791667
1958,ROW,Zn,sorting_preprocessing,635.3509190969993
1958,ROW,Zn,use_phase,1764.863664158331
1959,CHN,Ni,beneficiation_concentration,0.0
1959,CHN,Ni,collection,0.58245
1959,CHN,Ni,environment,0.0
1959,CHN,Ni,fabrication_and_manufacturing,1.059
1959,CHN,Ni,primary_extraction,0.0
1959,CHN,Ni,recycling_refining_secondary,0.58245
1959,CHN,Ni,refining_primary,0.95
1959,CHN,Ni,residue_treatment_disposal,0.0
1959,CHN,Ni,sorting_preprocessing,0.524205
1959,CHN,Ni,use_phase,1.059
1959,CHN,Sn,beneficiation_concentration,3.6915055469781937
1959,CHN,Sn,collection,6.791739800123952
1959,CHN,Sn,environment,1.8522926727610778
1959,CHN,Sn,fabrication_and_manufacturing,12.348617818407185
1959,CHN,Sn,primary_extraction,3.6915055469781937
1959,CHN,Sn,recycling_refining_secondary,3.087154454601796
1959,CHN,Sn,refining_primary,16.759617818407186
1959,CHN,Sn,residue_treatment_disposal,3.7045853455221556
1959,CHN,Sn,sorting_preprocessing,6.1125658201115565
1959,CHN,Sn,use_phase,12.348617818407185
1959,CHN,Zn,beneficiation_concentration,61.4662945508346
1959,CHN,Zn,collection,33.0386348605538
1959,CHN,Zn,environment,3.0035122600503463
1959,CHN,Zn,fabrication_and_manufacturing,60.0702452010069
1959,CHN,Zn,primary_extraction,61.4662945508346
1959,CHN,Zn,recycling_refining_secondary,27.031610340453106
1959,CHN,Zn,refining_primary,63.8702452010069
1959,CHN,Zn,residue_treatment_disposal,6.007024520100693
1959,CHN,Zn,sorting_preprocessing,29.73477137449842
1959,CHN,Zn,use_phase,60.0702452010069
1959,EU27,Ni,beneficiation_concentration,8.327485533203156
1959,EU27,Ni,collection,54.29325
1959,EU27,Ni,environment,3.6195499999999967
1959,EU27,Ni,fabrication_and_manufacturing,72.391
1959,EU27,Ni,primary_extraction,8.327485533203156
1959,EU27,Ni,recycling_refining_secondary,47.05415000000001
1959,EU27,Ni,refining_primary,0.95
1959,EU27,Ni,residue_treatment_disposal,7.239099999999993
1959,EU27,Ni,sorting_preprocessing,48.863925
1959,EU27,Ni,use_phase,72.391
1959,EU27,Sn,beneficiation_concentration,1.0171775738991733
1959,EU27,Sn,collection,37.193945614622265
1959,EU27,Sn,environment,11.158183684386682
1959,EU27,Sn,fabrication_and_manufacturing,49.591927486163016
1959,EU27,Sn,primary_extraction,1.0171775738991733
1959,EU27,Sn,recycling_refining_secondary,14.877578245848904
1959,EU27,Sn,refining_primary,8.94092748616301
1959,EU27,Sn,residue_treatment_disposal,22.316367368773363
1959,EU27,Sn,sorting_preprocessing,33.47455105316004
1959,EU27,Sn,use_phase,49.591927486163016
1959,EU27,Zn,beneficiation_concentration,483.2626770255964
1959,EU27,Zn,collection,713.3666425654287
1959,EU27,Zn,environment,95.11555234205713
1959,EU27,Zn,fabrication_and_manufacturing,951.1555234205716
1959,EU27,Zn,primary_extraction,483.2626770255964
1959,EU27,Zn,recycling_refining_secondary,523.1355378813145
1959,EU27,Zn,refining_primary,860.8845234205717
1959,EU27,Zn,residue_treatment_disposal,190.23110468411426
1959,EU27,Zn,sorting_preprocessing,642.0299783088859
1959,EU27,Zn,use_phase,951.1555234205716
1959,ROW,Ni,beneficiation_concentration,276.6725144667968
1959,ROW,Ni,collection,0.0
1959,ROW,Ni,environment,0.0
1959,ROW,Ni,fabrication_and_manufacturing,0.0
1959,ROW,Ni,primary_extraction,276.6725144667968
1959,ROW,Ni,recycling_refining_secondary,0.0
1959,ROW,Ni,refining_primary,0.95
1959,ROW,Ni,residue_treatment_disposal,0.0
1959,ROW,Ni,sorting_preprocessing,0.0
1959,ROW,Ni,use_phase,0.0
1959,ROW,Sn,beneficiation_concentration,159.29131687912263
1959,ROW,Sn,collection,38.20240526245806
1959,ROW,Sn,environment,9.550601315614514
1959,ROW,Sn,fabrication_and_manufacturing,95.50601315614514
1959,ROW,Sn,primary_extraction,159.29131687912263
1959,ROW,Sn,recycling_refining_secondary,19.10120263122903
1959,ROW,Sn,refining_primary,141.23001315614513
1959,ROW,Sn,residue_treatment_disposal,19.10120263122903
1959,ROW,Sn,sorting_preprocessing,34.38216473621225
1959,ROW,Sn,use_phase,95.50601315614514
1959,ROW,Zn,beneficiation_concentration,2475.2710284235686
1959,ROW,Zn,collection,723.9051180689031
1959,ROW,Zn,environment,45.244069879306494
1959,ROW,Zn,fabrication_and_manufacturing,1809.7627951722577
1959,ROW,Zn,primary_extraction,2475.2710284235686
1959,ROW,Zn,recycling_refining_secondary,633.4169783102901
1959,ROW,Zn,refining_primary,1937.0767951722578
1959,ROW,Zn,residue_treatment_disposal,90.48813975861299
1959,ROW,Zn,sorting_preprocessing,651.5146062620128
1959,ROW,Zn,use_phase,1809.7627951722577
1960,CHN,Ni,beneficiation_concentration,0.0
1960,CHN,Ni,collection,0.6466166666666667
1960,CHN,Ni,environment,0.0
1960,CHN,Ni,fabrication_and_manufacturing,1.1756666666666666
1960,CHN,Ni,primary_extraction,0.0
1960,CHN,Ni,recycling_refining_secondary,0.6466166666666667
1960,CHN,Ni,refining_primary,1.0666666666666667
1960,CHN,Ni,residue_treatment_disposal,0.0
1960,CHN,Ni,sorting_preprocessing,0.5819550000000001
1960,CHN,Ni,use_phase,1.1756666666666666
1960,CHN,Sn,beneficiation_concentration,4.119179970103716
1960,CHN,Sn,collection,7.85965447208953
1960,CHN,Sn,environment,2.1435421287516903
1960,CHN,Sn,fabrication_and_manufacturing,14.290280858344598
1960,CHN,Sn,primary_extraction,4.119179970103716
1960,CHN,Sn,recycling_refining_secondary,3.5725702145861495
1960,CHN,Sn,refining_primary,18.7012808583446
1960,CHN,Sn,residue_treatment_disposal,4.2870842575033805
1960,CHN,Sn,sorting_preprocessing,7.0736890248805775
1960,CHN,Sn,use_phase,14.290280858344598
1960,CHN,Zn,beneficiation_concentration,62.89100998744335
1960,CHN,Zn,collection,33.85287474142756
1960,CHN,Zn,environment,3.0775340674025067
1960,CHN,Zn,fabrication_and_manufacturing,61.550681348050105
1960,CHN,Zn,primary_extraction,62.89100998744335
1960,CHN,Zn,recycling_refining_secondary,27.69780660662255
1960,CHN,Zn,refining_primary,65.3506813480501
1960,CHN,Zn,residue_treatment_disposal,6.155068134805013
1960,CHN,Zn,sorting_preprocessing,30.467587267284806
1960,CHN,Zn,use_phase,61.550681348050105
1960,EU27,Ni,beneficiation_concentration,9.350159195175472
1960,EU27,Ni,collection,54.38075
1960,EU27,Ni,environment,3.625383333333332
1960,EU27,Ni,fabrication_and_manufacturing,72.50766666666667
1960,EU27,Ni,primary_extraction,9.350159195175472
1960,EU27,Ni,recycling_refining_secondary,47.129983333333335
1960,EU27,Ni,refining_primary,1.0666666666666667
1960,EU27,Ni,residue_treatment_disposal,7.250766666666664
1960,EU27,Ni,sorting_preprocessing,48.942675
1960,EU27,Ni,use_phase,72.50766666666667
1960,EU27,Sn,beneficiation_concentration,1.1350213172167603
1960,EU27,Sn,collection,37.97082498460898
1960,EU27,Sn,environment,11.391247495382695
1960,EU27,Sn,fabrication_and_manufacturing,50.62776664614531
1960,EU27,Sn,primary_extraction,1.1350213172167603
1960,EU27,Sn,recycling_refining_secondary,15.188329993843592
1960,EU27,Sn,refining_primary,9.97676664614531
1960,EU27,Sn,residue_treatment_disposal,22.78249499076539
1960,EU27,Sn,sorting_preprocessing,34.173742486148086
1960,EU27,Sn,use_phase,50.62776664614531
1960,EU27,Zn,beneficiation_concentration,494.4641298043354
1960,EU27,Zn,collection,728.3323503401241
1960,EU27,Zn,environment,97.11098004534983
1960,EU27,Zn,fabrication_and_manufacturing,971.1098004534988
1960,EU27,Zn,primary_extraction,494.4641298043354
1960,EU27,Zn,recycling_refining_secondary,534.1103902494244
1960,EU27,Zn,refining_primary,880.8388004534987
1960,EU27,Zn,residue_treatment_disposal,194.22196009069967
1960,EU27,Zn,sorting_preprocessing,655.4991153061117
1960,EU27,Zn,use_phase,971.1098004534988
1960,ROW,Ni,beneficiation_concentration,310.6498408048245
1960,ROW,Ni,collection,0.0
1960,ROW,Ni,environment,0.0
1960,ROW,Ni,fabrication_and_manufacturing,0.0
1960,ROW,Ni,primary_extraction,310.6498408048245
1960,ROW,Ni,recycling_refining_secondary,0.0
1960,ROW,Ni,refining_primary,1.0666666666666667
1960,ROW,Ni,residue_treatment_disposal,0.0
1960,ROW,Ni,sorting_preprocessing,0.0
1960,ROW,Ni,use_phase,0.0
1960,ROW,Sn,beneficiation_concentration,177.74579871267952
1960,ROW,Sn,collection,44.74721075018184
1960,ROW,Sn,environment,11.18680268754546
1960,ROW,Sn,fabrication_and_manufacturing,111.8680268754546
1960,ROW,Sn,primary_extraction,177.74579871267952
1960,ROW,Sn,recycling_refining_secondary,22.37360537509092
1960,ROW,Sn,refining_primary,157.59202687545462
1960,ROW,Sn,residue_treatment_disposal,22.37360537509092
1960,ROW,Sn,sorting_preprocessing,40.27248967516366
1960,ROW,Sn,use_phase,111.8680268754546
1960,ROW,Zn,beneficiation_concentration,2532.644860208221
1960,ROW,Zn,collection,741.8647704744739
1960,ROW,Zn,environment,46.36654815465465
1960,ROW,Zn,fabrication_and_manufacturing,1854.6619261861845
1960,ROW,Zn,primary_extraction,2532.644860208221
1960,ROW,Zn,recycling_refining_secondary,649.1316741651646
1960,ROW,Zn,refining_primary,1981.9759261861843
1960,ROW,Zn,residue_treatment_disposal,92.7330963093093
1960,ROW,Zn,sorting_preprocessing,667.6782934270265
1960,ROW,Zn,use_phase,1854.6619261861845
1961,CHN,Ni,beneficiation_concentration,0.0
1961,CHN,Ni,collection,0.7217833333333333
1961,CHN,Ni,environment,0.0
1961,CHN,Ni,fabrication_and_manufacturing,1.3123333333333331
1961,CHN,Ni,primary_extraction,0.0
1961,CHN,Ni,recycling_refining_secondary,0.7217833333333333
1961,CHN,Ni,refining_primary,1.2033333333333331
1961,CHN,Ni,residue_treatment_disposal,0.0
1961,CHN,Ni,sorting_preprocessing,0.649605
1961,CHN,Ni,use_phase,1.3123333333333331
1961,CHN,Sn,beneficiation_concentration,4.20921669076172
1961,CHN,Sn,collection,8.084478613555968
1961,CHN,Sn,environment,2.2048578036970823
1961,CHN,Sn,fabrication_and_manufacturing,14.699052024647212
1961,CHN,Sn,primary_extraction,4.20921669076172
1961,CHN,Sn,recycling_refining_secondary,3.674763006161803
1961,CHN,Sn,refining_primary,19.110052024647214
1961,CHN,Sn,residue_treatment_disposal,4.409715607394165
1961,CHN,Sn,sorting_preprocessing,7.276030752200371
1961,CHN,Sn,use_phase,14.699052024647212
1961,CHN,Zn,beneficiation_concentration,71.03224105377905
1961,CHN,Zn,collection,38.50567406070621
1961,CHN,Zn,environment,3.5005158237005656
1961,CHN,Zn,fabrication_and_manufacturing,70.01031647401129
1961,CHN,Zn,primary_extraction,71.03224105377905
1961,CHN,Zn,recycling_refining_secondary,31.50464241330508
1961,CHN,Zn,refining_primary,73.81031647401129
1961,CHN,Zn,residue_treatment_disposal,7.001031647401131
1961,CHN,Zn,sorting_preprocessing,34.655106654635595
1961,CHN,Zn,use_phase,70.01031647401129
1961,EU27,Ni,beneficiation_concentration,10.54814834205733
1961,EU27,Ni,collection,54.48325
1961,EU27,Ni,environment,3.6322166666666647
1961,EU27,Ni,fabrication_and_manufacturing,72.64433333333334
1961,EU27,Ni,primary_extraction,10.54814834205733
1961,EU27,Ni,recycling_refining_secondary,47.21881666666667
1961,EU27,Ni,refining_primary,1.2033333333333331
1961,EU27,Ni,residue_treatment_disposal,7.264433333333329
1961,EU27,Ni,sorting_preprocessing,49.034925
1961,EU27,Ni,use_phase,72.64433333333334
1961,EU27,Sn,beneficiation_concentration,1.1598305263362523
1961,EU27,Sn,collection,38.13437853618514
1961,EU27,Sn,environment,11.440313560855541
1961,EU27,Sn,fabrication_and_manufacturing,50.845838048246854
1961,EU27,Sn,primary_extraction,1.1598305263362523
1961,EU27,Sn,recycling_refining_secondary,15.253751414474056
1961,EU27,Sn,refining_primary,10.194838048246847
1961,EU27,Sn,residue_treatment_disposal,22.880627121711083
1961,EU27,Sn,sorting_preprocessing,34.32094068256663
1961,EU27,Sn,use_phase,50.845838048246854
1961,EU27,Zn,beneficiation_concentration,558.4724313971296
1961,EU27,Zn,collection,813.8506804812405
1961,EU27,Zn,environment,108.51342406416535
1961,EU27,Zn,fabrication_and_manufacturing,1085.134240641654
1961,EU27,Zn,primary_extraction,558.4724313971296
1961,EU27,Zn,recycling_refining_secondary,596.8238323529098
1961,EU27,Zn,refining_primary,994.863240641654
1961,EU27,Zn,residue_treatment_disposal,217.0268481283307
1961,EU27,Zn,sorting_preprocessing,732.4656124331165
1961,EU27,Zn,use_phase,1085.134240641654
1961,ROW,Ni,beneficiation_concentration,350.45185165794265
1961,ROW,Ni,collection,0.0
1961,ROW,Ni,environment,0.0
1961,ROW,Ni,fabrication_and_manufacturing,0.0
1961,ROW,Ni,primary_extraction,350.45185165794265
1961,ROW,Ni,recycling_refining_secondary,0.0
1961,ROW,Ni,refining_primary,1.2033333333333331
1961,ROW,Ni,residue_treatment_disposal,0.0
1961,ROW,Ni,sorting_preprocessing,0.0
1961,ROW,Ni,use_phase,0.0
1961,ROW,Sn,beneficiation_concentration,181.630952782902
1961,ROW,Sn,collection,46.12506453707107
1961,ROW,Sn,environment,11.531266134267767
1961,ROW,Sn,fabrication_and_manufacturing,115.31266134267767
1961,ROW,Sn,primary_extraction,181.630952782902
1961,ROW,Sn,recycling_refining_secondary,23.062532268535534
1961,ROW,Sn,refining_primary,161.03666134267766
1961,ROW,Sn,residue_treatment_disposal,23.062532268535534
1961,ROW,Sn,sorting_preprocessing,41.51255808336396
1961,ROW,Sn,use_phase,115.31266134267767
