t,i,m,c,value
1916,CHN,Zn,scrap,1.0
1916,EU27,Ni,concentrate,1.0
1916,EU27,Ni,refined_metal,1.0
1916,EU27,Ni,scrap,1.0
1916,EU27,Sn,concentrate,1.0
1916,EU27,Sn,refined_metal,1.0
1916,EU27,Sn,scrap,1.0
1916,EU27,Zn,concentrate,1.0
1916,EU27,Zn,refined_metal,1.0
1916,EU27,Zn,scrap,1.0
1916,ROW,Ni,concentrate,1.0
1916,ROW,Ni,refined_metal,1.0
1916,ROW,Ni,scrap,1.0
1916,ROW,Sn,concentrate,1.0
1916,ROW,Sn,refined_metal,1.0
1916,ROW,Sn,scrap,1.0
1916,ROW,Zn,concentrate,1.0
1916,ROW,Zn,refined_metal,1.0
1916,ROW,Zn,scrap,1.0
1917,CHN,Ni,concentrate,1.0
1917,CHN,Ni,refined_metal,1.0
1917,CHN,Ni,scrap,1.0
1917,CHN,Sn,concentrate,1.0
1917,CHN,Sn,refined_metal,1.0
1917,CHN,Sn,scrap,1.0
1917,CHN,Zn,concentrate,1.0
1917,CHN,Zn,refined_metal,1.0
1917,CHN,Zn,scrap,1.0
1917,EU27,Ni,concentrate,1.0
1917,EU27,Ni,refined_metal,1.0
1917,EU27,Ni,scrap,1.0
1917,EU27,Sn,concentrate,1.0
1917,EU27,Sn,refined_metal,1.0
1917,EU27,Sn,scrap,1.0
1917,EU27,Zn,concentrate,1.0
1917,EU27,Zn,refined_metal,1.0
1917,EU27,Zn,scrap,1.0
1917,ROW,Ni,concentrate,1.0
1917,ROW,Ni,refined_metal,1.0
1917,ROW,Ni,scrap,1.0
1917,ROW,Sn,concentrate,1.0
1917,ROW,Sn,refined_metal,1.0
1917,ROW,Sn,scrap,1.0
1917,ROW,Zn,concentrate,1.0
1917,ROW,Zn,refined_metal,1.0
1917,ROW,Zn,scrap,1.0
1918,CHN,Ni,concentrate,1.0
1918,CHN,Ni,refined_metal,1.0
1918,CHN,Ni,scrap,1.0
1918,CHN,Sn,concentrate,1.0
1918,CHN,Sn,refined_metal,1.0
1918,CHN,Sn,scrap,1.0
1918,CHN,Zn,concentrate,1.0
1918,CHN,Zn,refined_metal,1.0
1918,CHN,Zn,scrap,1.0
1918,EU27,Ni,concentrate,1.0
1918,EU27,Ni,refined_metal,1.0
1918,EU27,Ni,scrap,1.0
1918,EU27,Sn,concentrate,1.0
1918,EU27,Sn,refined_metal,1.0
1918,EU27,Sn,scrap,1.0
1918,EU27,Zn,concentrate,1.0
1918,EU27,Zn,refined_metal,1.0
1918,EU27,Zn,scrap,1.0
1918,ROW,Ni,concentrate,1.0
1918,ROW,Ni,refined_metal,1.0
1918,ROW,Ni,scrap,1.0
1918,ROW,Sn,concentrate,1.0
1918,ROW,Sn,refined_metal,1.0
1918,ROW,Sn,scrap,1.0
1918,ROW,Zn,concentrate,1.0
1918,ROW,Zn,refined_metal,1.0
1918,ROW,Zn,scrap,1.0
1919,CHN,Ni,concentrate,1.0
1919,CHN,Ni,refined_metal,1.0
1919,CHN,Ni,scrap,1.0
1919,CHN,Sn,concentrate,1.0
1919,CHN,Sn,refined_metal,1.0
1919,CHN,Sn,scrap,1.0
1919,CHN,Zn,concentrate,1.0
1919,CHN,Zn,refined_metal,1.0
1919,CHN,Zn,scrap,1.0
1919,EU27,Ni,concentrate,1.0
1919,EU27,Ni,refined_metal,1.0
1919,EU27,Ni,scrap,1.0
1919,EU27,Sn,concentrate,1.0
1919,EU27,Sn,refined_metal,1.0
1919,EU27,Sn,scrap,1.0
1919,EU27,Zn,concentrate,1.0
1919,EU27,Zn,refined_metal,1.0
1919,EU27,Zn,scrap,1.0
1919,ROW,Ni,concentrate,1.0
1919,ROW,Ni,refined_metal,1.0
1919,ROW,Ni,scrap,1.0
1919,ROW,Sn,concentrate,1.0
1919,ROW,Sn,refined_metal,1.0
1919,ROW,Sn,scrap,1.0
1919,ROW,Zn,concentrate,1.0
1919,ROW,Zn,refined_metal,1.0
1919,ROW,Zn,scrap,1.0
1920,CHN,Ni,concentrate,1.0
1920,CHN,Ni,refined_metal,1.0
1920,CHN,Ni,scrap,1.0
1920,CHN,Sn,concentrate,1.0
1920,CHN,Sn,refined_metal,1.0
1920,CHN,Sn,scrap,1.0
1920,CHN,Zn,concentrate,1.0
1920,CHN,Zn,refined_metal,1.0
1920,CHN,Zn,scrap,1.0
1920,EU27,Ni,concentrate,1.0
1920,EU27,Ni,refined_metal,1.0
1920,EU27,Ni,scrap,1.0
1920,EU27,Sn,concentrate,1.0
1920,EU27,Sn,refined_metal,1.0
1920,EU27,Sn,scrap,1.0
1920,EU27,Zn,concentrate,1.0
1920,EU27,Zn,refined_metal,1.0
1920,EU27,Zn,scrap,1.0
1920,ROW,Ni,concentrate,1.0
1920,ROW,Ni,refined_metal,1.0
1920,ROW,Ni,scrap,1.0
1920,ROW,Sn,concentrate,1.0
1920,ROW,Sn,refined_metal,1.0
1920,ROW,Sn,scrap,1.0
1920,ROW,Zn,concentrate,1.0
1920,ROW,Zn,refined_metal,1.0
1920,ROW,Zn,scrap,1.0
1921,CHN,Ni,concentrate,1.0
1921,CHN,Ni,refined_metal,1.0
1921,CHN,Ni,scrap,1.0
1921,CHN,Sn,concentrate,1.0
1921,CHN,Sn,refined_metal,1.0
1921,CHN,Sn,scrap,1.0
1921,CHN,Zn,concentrate,1.0
1921,CHN,Zn,refined_metal,1.0
1921,CHN,Zn,scrap,1.0
1921,EU27,Ni,concentrate,1.0
1921,EU27,Ni,refined_metal,1.0
1921,EU27,Ni,scrap,1.0
1921,EU27,Sn,concentrate,1.0
1921,EU27,Sn,refined_metal,1.0
1921,EU27,Sn,scrap,1.0
1921,EU27,Zn,concentrate,1.0
1921,EU27,Zn,refined_metal,1.0
1921,EU27,Zn,scrap,1.0
1921,ROW,Ni,concentrate,1.0
1921,ROW,Ni,refined_metal,1.0
1921,ROW,Ni,scrap,1.0
1921,ROW,Sn,concentrate,1.0
1921,ROW,Sn,refined_metal,1.0
1921,ROW,Sn,scrap,1.0
1921,ROW,Zn,concentrate,1.0
1921,ROW,Zn,refined_metal,1.0
1921,ROW,Zn,scrap,1.0
1922,CHN,Ni,concentrate,1.0
1922,CHN,Ni,refined_metal,1.0
1922,CHN,Ni,scrap,1.0
1922,CHN,Sn,concentrate,1.0
1922,CHN,Sn,refined_metal,1.0
1922,CHN,Sn,scrap,1.0
1922,CHN,Zn,concentrate,1.0
1922,CHN,Zn,refined_metal,1.0
1922,CHN,Zn,scrap,1.0
1922,EU27,Ni,concentrate,1.0
1922,EU27,Ni,refined_metal,1.0
1922,EU27,Ni,scrap,1.0
1922,EU27,Sn,concentrate,1.0
1922,EU27,Sn,refined_metal,1.0
1922,EU27,Sn,scrap,1.0
1922,EU27,Zn,concentrate,1.0
1922,EU27,Zn,refined_metal,1.0
1922,EU27,Zn,scrap,1.0
1922,ROW,Ni,concentrate,1.0
1922,ROW,Ni,refined_metal,1.0
1922,ROW,Ni,scrap,1.0
1922,ROW,Sn,concentrate,1.0
1922,ROW,Sn,refined_metal,1.0
1922,ROW,Sn,scrap,1.0
1922,ROW,Zn,concentrate,1.0
1922,ROW,Zn,refined_metal,1.0
1922,ROW,Zn,scrap,1.0
1923,CHN,Ni,concentrate,1.0
1923,CHN,Ni,refined_metal,1.0
1923,CHN,Ni,scrap,1.0
1923,CHN,Sn,concentrate,1.0
1923,CHN,Sn,refined_metal,1.0
1923,CHN,Sn,scrap,1.0
1923,CHN,Zn,concentrate,1.0
1923,CHN,Zn,refined_metal,1.0
1923,CHN,Zn,scrap,1.0
1923,EU27,Ni,concentrate,1.0
1923,EU27,Ni,refined_metal,1.0
1923,EU27,Ni,scrap,1.0
1923,EU27,Sn,concentrate,1.0
1923,EU27,Sn,refined_metal,1.0
1923,EU27,Sn,scrap,1.0
1923,EU27,Zn,concentrate,1.0
1923,EU27,Zn,refined_metal,1.0
1923,EU27,Zn,scrap,1.0
1923,ROW,Ni,concentrate,1.0
1923,ROW,Ni,refined_metal,1.0
1923,ROW,Ni,scrap,1.0
1923,ROW,Sn,concentrate,1.0
1923,ROW,Sn,refined_metal,1.0
1923,ROW,Sn,scrap,1.0
1923,ROW,Zn,concentrate,1.0
1923,ROW,Zn,refined_metal,1.0
1923,ROW,Zn,scrap,1.0
1924,CHN,Ni,concentrate,1.0
1924,CHN,Ni,refined_metal,1.0
1924,CHN,Ni,scrap,1.0
1924,CHN,Sn,concentrate,1.0
1924,CHN,Sn,refined_metal,1.0
1924,CHN,Sn,scrap,1.0
1924,CHN,Zn,concentrate,1.0
1924,CHN,Zn,refined_metal,1.0
1924,CHN,Zn,scrap,1.0
1924,EU27,Ni,concentrate,1.0
1924,EU27,Ni,refined_metal,1.0
1924,EU27,Ni,scrap,1.0
1924,EU27,Sn,concentrate,1.0
1924,EU27,Sn,refined_metal,1.0
1924,EU27,Sn,scrap,1.0
1924,EU27,Zn,concentrate,1.0
1924,EU27,Zn,refined_metal,1.0
1924,EU27,Zn,scrap,1.0
1924,ROW,Ni,concentrate,1.0
1924,ROW,Ni,refined_metal,1.0
1924,ROW,Ni,scrap,1.0
1924,ROW,Sn,concentrate,1.0
1924,ROW,Sn,refined_metal,1.0
1924,ROW,Sn,scrap,1.0
1924,ROW,Zn,concentrate,1.0
1924,ROW,Zn,refined_metal,1.0
1924,ROW,Zn,scrap,1.0
1925,CHN,Ni,concentrate,1.0
1925,CHN,Ni,refined_metal,1.0
1925,CHN,Ni,scrap,1.0
1925,CHN,Sn,concentrate,1.0
1925,CHN,Sn,refined_metal,1.0
1925,CHN,Sn,scrap,1.0
1925,CHN,Zn,concentrate,1.0
1925,CHN,Zn,refined_metal,1.0
1925,CHN,Zn,scrap,1.0
1925,EU27,Ni,concentrate,1.0
1925,EU27,Ni,refined_metal,1.0
1925,EU27,Ni,scrap,1.0
1925,EU27,Sn,concentrate,1.0
1925,EU27,Sn,refined_metal,1.0
1925,EU27,Sn,scrap,1.0
1925,EU27,Zn,concentrate,1.0
1925,EU27,Zn,refined_metal,1.0
1925,EU27,Zn,scrap,1.0
1925,ROW,Ni,concentrate,1.0
1925,ROW,Ni,refined_metal,1.0
1925,ROW,Ni,scrap,1.0
1925,ROW,Sn,concentrate,1.0
1925,ROW,Sn,refined_metal,1.0
1925,ROW,Sn,scrap,1.0
1925,ROW,Zn,concentrate,1.0
1925,ROW,Zn,refined_metal,1.0
1925,ROW,Zn,scrap,1.0
1926,CHN,Ni,concentrate,1.0
1926,CHN,Ni,refined_metal,1.0
1926,CHN,Ni,scrap,1.0
1926,CHN,Sn,concentrate,1.0
1926,CHN,Sn,refined_metal,1.0
1926,CHN,Sn,scrap,1.0
1926,CHN,Zn,concentrate,1.0
1926,CHN,Zn,refined_metal,1.0
1926,CHN,Zn,scrap,1.0
1926,EU27,Ni,concentrate,1.0
1926,EU27,Ni,refined_metal,1.0
1926,EU27,Ni,scrap,1.0
1926,EU27,Sn,concentrate,1.0
1926,EU27,Sn,refined_metal,1.0
1926,EU27,Sn,scrap,1.0
1926,EU27,Zn,concentrate,1.0
1926,EU27,Zn,refined_metal,1.0
1926,EU27,Zn,scrap,1.0
1926,ROW,Ni,concentrate,1.0
1926,ROW,Ni,refined_metal,1.0
1926,ROW,Ni,scrap,1.0
1926,ROW,Sn,concentrate,1.0
1926,ROW,Sn,refined_metal,1.0
1926,ROW,Sn,scrap,1.0
1926,ROW,Zn,concentrate,1.0
1926,ROW,Zn,refined_metal,1.0
1926,ROW,Zn,scrap,1.0
1927,CHN,Ni,concentrate,1.0
1927,CHN,Ni,refined_metal,1.0
1927,CHN,Ni,scrap,1.0
1927,CHN,Sn,concentrate,1.0
1927,CHN,Sn,refined_metal,1.0
1927,CHN,Sn,scrap,1.0
1927,CHN,Zn,concentrate,1.0
1927,CHN,Zn,refined_metal,1.0
1927,CHN,Zn,scrap,1.0
1927,EU27,Ni,concentrate,1.0
1927,EU27,Ni,refined_metal,1.0
1927,EU27,Ni,scrap,1.0
1927,EU27,Sn,concentrate,1.0
1927,EU27,Sn,refined_metal,1.0
1927,EU27,Sn,scrap,1.0
1927,EU27,Zn,concentrate,1.0
1927,EU27,Zn,refined_metal,1.0
1927,EU27,Zn,scrap,1.0
1927,ROW,Ni,concentrate,1.0
1927,ROW,Ni,refined_metal,1.0
1927,ROW,Ni,scrap,1.0
1927,ROW,Sn,concentrate,1.0
1927,ROW,Sn,refined_metal,1.0
1927,ROW,Sn,scrap,1.0
1927,ROW,Zn,concentrate,1.0
1927,ROW,Zn,refined_metal,1.0
1927,ROW,Zn,scrap,1.0
1928,CHN,Ni,concentrate,1.0
1928,CHN,Ni,refined_metal,1.0
1928,CHN,Ni,scrap,1.0
1928,CHN,Sn,concentrate,1.0
1928,CHN,Sn,refined_metal,1.0
1928,CHN,Sn,scrap,1.0
1928,CHN,Zn,concentrate,1.0
1928,CHN,Zn,refined_metal,1.0
1928,CHN,Zn,scrap,1.0
1928,EU27,Ni,concentrate,1.0
1928,EU27,Ni,refined_metal,1.0
1928,EU27,Ni,scrap,1.0
1928,EU27,Sn,concentrate,1.0
1928,EU27,Sn,refined_metal,1.0
1928,EU27,Sn,scrap,1.0
1928,EU27,Zn,concentrate,1.0
1928,EU27,Zn,refined_metal,1.0
1928,EU27,Zn,scrap,1.0
1928,ROW,Ni,concentrate,1.0
1928,ROW,Ni,refined_metal,1.0
1928,ROW,Ni,scrap,1.0
1928,ROW,Sn,concentrate,1.0
1928,ROW,Sn,refined_metal,1.0
1928,ROW,Sn,scrap,1.0
1928,ROW,Zn,concentrate,1.0
1928,ROW,Zn,refined_metal,1.0
1928,ROW,Zn,scrap,1.0
1929,CHN,Ni,concentrate,1.0
1929,CHN,Ni,refined_metal,1.0
1929,CHN,Ni,scrap,1.0
1929,CHN,Sn,concentrate,1.0
1929,CHN,Sn,refined_metal,1.0
1929,CHN,Sn,scrap,1.0
1929,CHN,Zn,concentrate,1.0
1929,CHN,Zn,refined_metal,1.0
1929,CHN,Zn,scrap,1.0
1929,EU27,Ni,concentrate,1.0
1929,EU27,Ni,refined_metal,1.0
1929,EU27,Ni,scrap,1.0
1929,EU27,Sn,concentrate,1.0
1929,EU27,Sn,refined_metal,1.0
1929,EU27,Sn,scrap,1.0
1929,EU27,Zn,concentrate,1.0
1929,EU27,Zn,refined_metal,1.0
1929,EU27,Zn,scrap,1.0
1929,ROW,Ni,concentrate,1.0
1929,ROW,Ni,refined_metal,1.0
1929,ROW,Ni,scrap,1.0
1929,ROW,Sn,concentrate,1.0
1929,ROW,Sn,refined_metal,1.0
1929,ROW,Sn,scrap,1.0
1929,ROW,Zn,concentrate,1.0
1929,ROW,Zn,refined_metal,1.0
1929,ROW,Zn,scrap,1.0
1930,CHN,Ni,concentrate,1.0
1930,CHN,Ni,refined_metal,1.0
1930,CHN,Ni,scrap,1.0
1930,CHN,Sn,concentrate,1.0
1930,CHN,Sn,refined_metal,1.0
1930,CHN,Sn,scrap,1.0
1930,CHN,Zn,concentrate,1.0
1930,CHN,Zn,refined_metal,1.0
1930,CHN,Zn,scrap,1.0
1930,EU27,Ni,concentrate,1.0
1930,EU27,Ni,refined_metal,1.0
1930,EU27,Ni,scrap,1.0
1930,EU27,Sn,concentrate,1.0
1930,EU27,Sn,refined_metal,1.0
1930,EU27,Sn,scrap,1.0
1930,EU27,Zn,concentrate,1.0
1930,EU27,Zn,refined_metal,1.0
1930,EU27,Zn,scrap,1.0
1930,ROW,Ni,concentrate,1.0
1930,ROW,Ni,refined_metal,1.0
1930,ROW,Ni,scrap,1.0
1930,ROW,Sn,concentrate,1.0
1930,ROW,Sn,refined_metal,1.0
1930,ROW,Sn,scrap,1.0
1930,ROW,Zn,concentrate,1.0
1930,ROW,Zn,refined_metal,1.0
1930,ROW,Zn,scrap,1.0
1931,CHN,Ni,concentrate,1.0
1931,CHN,Ni,refined_metal,1.0
1931,CHN,Ni,scrap,1.0
1931,CHN,Sn,concentrate,1.0
1931,CHN,Sn,refined_metal,1.0
1931,CHN,Sn,scrap,1.0
1931,CHN,Zn,concentrate,1.0
1931,CHN,Zn,refined_metal,1.0
1931,CHN,Zn,scrap,1.0
1931,EU27,Ni,concentrate,1.0
1931,EU27,Ni,refined_metal,1.0
1931,EU27,Ni,scrap,1.0
1931,EU27,Sn,concentrate,1.0
1931,EU27,Sn,refined_metal,1.0
1931,EU27,Sn,scrap,1.0
1931,EU27,Zn,concentrate,1.0
1931,EU27,Zn,refined_metal,1.0
1931,EU27,Zn,scrap,1.0
1931,ROW,Ni,concentrate,1.0
1931,ROW,Ni,refined_metal,1.0
1931,ROW,Ni,scrap,1.0
1931,ROW,Sn,concentrate,1.0
1931,ROW,Sn,refined_metal,1.0
1931,ROW,Sn,scrap,1.0
1931,ROW,Zn,concentrate,1.0
1931,ROW,Zn,refined_metal,1.0
1931,ROW,Zn,scrap,1.0
1932,CHN,Ni,concentrate,1.0
1932,CHN,Ni,refined_metal,1.0
1932,CHN,Ni,scrap,1.0
1932,CHN,Sn,concentrate,1.0
1932,CHN,Sn,refined_metal,1.0
1932,CHN,Sn,scrap,1.0
1932,CHN,Zn,concentrate,1.0
1932,CHN,Zn,refined_metal,1.0
1932,CHN,Zn,scrap,1.0
1932,EU27,Ni,concentrate,1.0
1932,EU27,Ni,refined_metal,1.0
1932,EU27,Ni,scrap,1.0
1932,EU27,Sn,concentrate,1.0
1932,EU27,Sn,refined_metal,1.0
1932,EU27,Sn,scrap,1.0
1932,EU27,Zn,concentrate,1.0
1932,EU27,Zn,refined_metal,1.0
1932,EU27,Zn,scrap,1.0
1932,ROW,Ni,concentrate,1.0
1932,ROW,Ni,refined_metal,1.0
1932,ROW,Ni,scrap,1.0
1932,ROW,Sn,concentrate,1.0
1932,ROW,Sn,refined_metal,1.0
1932,ROW,Sn,scrap,1.0
1932,ROW,Zn,concentrate,1.0
1932,ROW,Zn,refined_metal,1.0
1932,ROW,Zn,scrap,1.0
1933,CHN,Ni,concentrate,1.0
1933,CHN,Ni,refined_metal,1.0
1933,CHN,Ni,scrap,1.0
1933,CHN,Sn,concentrate,1.0
1933,CHN,Sn,refined_metal,1.0
1933,CHN,Sn,scrap,1.0
1933,CHN,Zn,concentrate,1.0
1933,CHN,Zn,refined_metal,1.0
1933,CHN,Zn,scrap,1.0
1933,EU27,Ni,concentrate,1.0
1933,EU27,Ni,refined_metal,1.0
1933,EU27,Ni,scrap,1.0
1933,EU27,Sn,concentrate,1.0
1933,EU27,Sn,refined_metal,1.0
1933,EU27,Sn,scrap,1.0
1933,EU27,Zn,concentrate,1.0
1933,EU27,Zn,refined_metal,1.0
1933,EU27,Zn,scrap,1.0
1933,ROW,Ni,concentrate,1.0
1933,ROW,Ni,refined_metal,1.0
1933,ROW,Ni,scrap,1.0
1933,ROW,Sn,concentrate,1.0
1933,ROW,Sn,refined_metal,1.0
1933,ROW,Sn,scrap,1.0
1933,ROW,Zn,concentrate,1.0
1933,ROW,Zn,refined_metal,1.0
1933,ROW,Zn,scrap,1.0
1934,CHN,Ni,concentrate,1.0
1934,CHN,Ni,refined_metal,1.0
1934,CHN,Ni,scrap,1.0
1934,CHN,Sn,concentrate,1.0
1934,CHN,Sn,refined_metal,1.0
1934,CHN,Sn,scrap,1.0
1934,CHN,Zn,concentrate,1.0
1934,CHN,Zn,refined_metal,1.0
1934,CHN,Zn,scrap,1.0
1934,EU27,Ni,concentrate,1.0
1934,EU27,Ni,refined_metal,1.0
1934,EU27,Ni,scrap,1.0
1934,EU27,Sn,concentrate,1.0
1934,EU27,Sn,refined_metal,1.0
1934,EU27,Sn,scrap,1.0
1934,EU27,Zn,concentrate,1.0
1934,EU27,Zn,refined_metal,1.0
1934,EU27,Zn,scrap,1.0
1934,ROW,Ni,concentrate,1.0
1934,ROW,Ni,refined_metal,1.0
1934,ROW,Ni,scrap,1.0
1934,ROW,Sn,concentrate,1.0
1934,ROW,Sn,refined_metal,1.0
1934,ROW,Sn,scrap,1.0
1934,ROW,Zn,concentrate,1.0
1934,ROW,Zn,refined_metal,1.0
1934,ROW,Zn,scrap,1.0
1935,CHN,Ni,concentrate,1.0
1935,CHN,Ni,refined_metal,1.0
1935,CHN,Ni,scrap,1.0
1935,CHN,Sn,concentrate,1.0
1935,CHN,Sn,refined_metal,1.0
1935,CHN,Sn,scrap,1.0
1935,CHN,Zn,concentrate,1.0
1935,CHN,Zn,refined_metal,1.0
1935,CHN,Zn,scrap,1.0
1935,EU27,Ni,concentrate,1.0
1935,EU27,Ni,refined_metal,1.0
1935,EU27,Ni,scrap,1.0
1935,EU27,Sn,concentrate,1.0
1935,EU27,Sn,refined_metal,1.0
1935,EU27,Sn,scrap,1.0
1935,EU27,Zn,concentrate,1.0
1935,EU27,Zn,refined_metal,1.0
1935,EU27,Zn,scrap,1.0
1935,ROW,Ni,concentrate,1.0
1935,ROW,Ni,refined_metal,1.0
1935,ROW,Ni,scrap,1.0
1935,ROW,Sn,concentrate,1.0
1935,ROW,Sn,refined_metal,1.0
1935,ROW,Sn,scrap,1.0
1935,ROW,Zn,concentrate,1.0
1935,ROW,Zn,refined_metal,1.0
1935,ROW,Zn,scrap,1.0
1936,CHN,Ni,concentrate,1.0
1936,CHN,Ni,refined_metal,1.0
1936,CHN,Ni,scrap,1.0
1936,CHN,Sn,concentrate,1.0
1936,CHN,Sn,refined_metal,1.0
1936,CHN,Sn,scrap,1.0
1936,CHN,Zn,concentrate,1.0
1936,CHN,Zn,refined_metal,1.0
1936,CHN,Zn,scrap,1.0
1936,EU27,Ni,concentrate,1.0
1936,EU27,Ni,refined_metal,1.0
1936,EU27,Ni,scrap,1.0
1936,EU27,Sn,concentrate,1.0
1936,EU27,Sn,refined_metal,1.0
1936,EU27,Sn,scrap,1.0
1936,EU27,Zn,concentrate,1.0
1936,EU27,Zn,refined_metal,1.0
1936,EU27,Zn,scrap,1.0
1936,ROW,Ni,concentrate,1.0
1936,ROW,Ni,refined_metal,1.0
1936,ROW,Ni,scrap,1.0
1936,ROW,Sn,concentrate,1.0
1936,ROW,Sn,refined_metal,1.0
1936,ROW,Sn,scrap,1.0
1936,ROW,Zn,concentrate,1.0
1936,ROW,Zn,refined_metal,1.0
1936,ROW,Zn,scrap,1.0
1937,CHN,Ni,concentrate,1.0
1937,CHN,Ni,refined_metal,1.0
1937,CHN,Ni,scrap,1.0
1937,CHN,Sn,concentrate,1.0
1937,CHN,Sn,refined_metal,1.0
1937,CHN,Sn,scrap,1.0
1937,CHN,Zn,concentrate,1.0
1937,CHN,Zn,refined_metal,1.0
1937,CHN,Zn,scrap,1.0
1937,EU27,Ni,concentrate,1.0
1937,EU27,Ni,refined_metal,1.0
1937,EU27,Ni,scrap,1.0
1937,EU27,Sn,concentrate,1.0
1937,EU27,Sn,refined_metal,1.0
1937,EU27,Sn,scrap,1.0
1937,EU27,Zn,concentrate,1.0
1937,EU27,Zn,refined_metal,1.0
1937,EU27,Zn,scrap,1.0
1937,ROW,Ni,concentrate,1.0
1937,ROW,Ni,refined_metal,1.0
1937,ROW,Ni,scrap,1.0
1937,ROW,Sn,concentrate,1.0
1937,ROW,Sn,refined_metal,1.0
1937,ROW,Sn,scrap,1.0
1937,ROW,Zn,concentrate,1.0
1937,ROW,Zn,refined_metal,1.0
1937,ROW,Zn,scrap,1.0
1938,CHN,Ni,concentrate,1.0
1938,CHN,Ni,refined_metal,1.0
1938,CHN,Ni,scrap,1.0
1938,CHN,Sn,concentrate,1.0
1938,CHN,Sn,refined_metal,1.0
1938,CHN,Sn,scrap,1.0
1938,CHN,Zn,concentrate,1.0
1938,CHN,Zn,refined_metal,1.0
1938,CHN,Zn,scrap,1.0
1938,EU27,Ni,concentrate,1.0
1938,EU27,Ni,refined_metal,1.0
1938,EU27,Ni,scrap,1.0
1938,EU27,Sn,concentrate,1.0
1938,EU27,Sn,refined_metal,1.0
1938,EU27,Sn,scrap,1.0
1938,EU27,Zn,concentrate,1.0
1938,EU27,Zn,refined_metal,1.0
1938,EU27,Zn,scrap,1.0
1938,ROW,Ni,concentrate,1.0
1938,ROW,Ni,refined_metal,1.0
1938,ROW,Ni,scrap,1.0
1938,ROW,Sn,concentrate,1.0
1938,ROW,Sn,refined_metal,1.0
1938,ROW,Sn,scrap,1.0
1938,ROW,Zn,concentrate,1.0
1938,ROW,Zn,refined_metal,1.0
1938,ROW,Zn,scrap,1.0
1939,CHN,Ni,concentrate,1.0
1939,CHN,Ni,refined_metal,1.0
1939,CHN,Ni,scrap,1.0
1939,CHN,Sn,concentrate,1.0
1939,CHN,Sn,refined_metal,1.0
1939,CHN,Sn,scrap,1.0
1939,CHN,Zn,concentrate,1.0
1939,CHN,Zn,refined_metal,1.0
1939,CHN,Zn,scrap,1.0
1939,EU27,Ni,concentrate,1.0
1939,EU27,Ni,refined_metal,1.0
1939,EU27,Ni,scrap,1.0
1939,EU27,Sn,concentrate,1.0
1939,EU27,Sn,refined_metal,1.0
1939,EU27,Sn,scrap,1.0
1939,EU27,Zn,concentrate,1.0
1939,EU27,Zn,refined_metal,1.0
1939,EU27,Zn,scrap,1.0
1939,ROW,Ni,concentrate,1.0
1939,ROW,Ni,refined_metal,1.0
1939,ROW,Ni,scrap,1.0
1939,ROW,Sn,concentrate,1.0
1939,ROW,Sn,refined_metal,1.0
1939,ROW,Sn,scrap,1.0
1939,ROW,Zn,concentrate,1.0
1939,ROW,Zn,refined_metal,1.0
1939,ROW,Zn,scrap,1.0
1940,CHN,Ni,concentrate,1.0
1940,CHN,Ni,refined_metal,1.0
1940,CHN,Ni,scrap,1.0
1940,CHN,Sn,concentrate,1.0
1940,CHN,Sn,refined_metal,1.0
1940,CHN,Sn,scrap,1.0
1940,CHN,Zn,concentrate,1.0
1940,CHN,Zn,refined_metal,1.0
1940,CHN,Zn,scrap,1.0
1940,EU27,Ni,concentrate,1.0
1940,EU27,Ni,refined_metal,1.0
1940,EU27,Ni,scrap,1.0
1940,EU27,Sn,concentrate,1.0
1940,EU27,Sn,refined_metal,1.0
1940,EU27,Sn,scrap,1.0
1940,EU27,Zn,concentrate,1.0
1940,EU27,Zn,refined_metal,1.0
1940,EU27,Zn,scrap,1.0
1940,ROW,Ni,concentrate,1.0
1940,ROW,Ni,refined_metal,1.0
1940,ROW,Ni,scrap,1.0
1940,ROW,Sn,concentrate,1.0
1940,ROW,Sn,refined_metal,1.0
1940,ROW,Sn,scrap,1.0
1940,ROW,Zn,concentrate,1.0
1940,ROW,Zn,refined_metal,1.0
1940,ROW,Zn,scrap,1.0
1941,CHN,Ni,concentrate,1.0
1941,CHN,Ni,refined_metal,1.0
1941,CHN,Ni,scrap,1.0
1941,CHN,Sn,concentrate,1.0
1941,CHN,Sn,refined_metal,1.0
1941,CHN,Sn,scrap,1.0
1941,CHN,Zn,concentrate,1.0
1941,CHN,Zn,refined_metal,1.0
1941,CHN,Zn,scrap,1.0
1941,EU27,Ni,concentrate,1.0
1941,EU27,Ni,refined_metal,1.0
1941,EU27,Ni,scrap,1.0
1941,EU27,Sn,concentrate,1.0
1941,EU27,Sn,refined_metal,1.0
1941,EU27,Sn,scrap,1.0
1941,EU27,Zn,concentrate,1.0
1941,EU27,Zn,refined_metal,1.0
1941,EU27,Zn,scrap,1.0
1941,ROW,Ni,concentrate,1.0
1941,ROW,Ni,refined_metal,1.0
1941,ROW,Ni,scrap,1.0
1941,ROW,Sn,concentrate,1.0
1941,ROW,Sn,refined_metal,1.0
1941,ROW,Sn,scrap,1.0
1941,ROW,Zn,concentrate,1.0
1941,ROW,Zn,refined_metal,1.0
1941,ROW,Zn,scrap,1.0
1942,CHN,Ni,concentrate,1.0
1942,CHN,Ni,refined_metal,1.0
1942,CHN,Ni,scrap,1.0
1942,CHN,Sn,concentrate,1.0
1942,CHN,Sn,refined_metal,1.0
