t,r,m,p,value
1857,EU27,Ni,environment,3.573598333333333
1857,EU27,Sn,primary_extraction,0.5805354933961135
1857,EU27,Sn,beneficiation_concentration,0.5805354933961135
1857,EU27,Sn,refining_primary,5.102870809175962
1857,EU27,Sn,fabrication_and_manufacturing,45.753870809175964
1857,EU27,Sn,use_phase,45.753870809175964
1857,EU27,Sn,collection,34.31540310688197
1857,EU27,Sn,sorting_preprocessing,30.883862796193775
1857,EU27,Sn,recycling_refining_secondary,13.72616124275279
1857,EU27,Sn,residue_treatment_disposal,20.589241864129185
1857,EU27,Sn,environment,10.294620932064593
1857,CHN,Zn,primary_extraction,9.74912420193701
1857,CHN,Zn,beneficiation_concentration,9.74912420193701
1857,CHN,Zn,refining_primary,10.130413063338512
1857,CHN,Zn,fabrication_and_manufacturing,6.330413063338512
1857,CHN,Zn,use_phase,6.330413063338512
1857,CHN,Zn,collection,3.481727184836182
1857,CHN,Zn,sorting_preprocessing,3.133554466352564
1857,CHN,Zn,recycling_refining_secondary,2.8486858785023306
1857,CHN,Zn,residue_treatment_disposal,0.6330413063338516
1857,CHN,Zn,environment,0.3165206531669258
1857,CHN,Ni,primary_extraction,0.0
1857,CHN,Ni,beneficiation_concentration,0.0
1857,CHN,Ni,refining_primary,0.0309666666666666
1857,CHN,Ni,fabrication_and_manufacturing,0.1399666666666666
1857,CHN,Ni,use_phase,0.1399666666666666
1857,CHN,Ni,collection,0.0769816666666666
1857,CHN,Ni,sorting_preprocessing,0.0692835
1857,CHN,Ni,recycling_refining_secondary,0.0769816666666666
1857,CHN,Ni,residue_treatment_disposal,0.0
1857,CHN,Ni,environment,0.0
1857,CHN,Sn,primary_extraction,2.1068592633973107
1857,CHN,Sn,beneficiation_concentration,2.1068592633973107
1857,CHN,Sn,refining_primary,9.565245291481174
1857,CHN,Sn,fabrication_and_manufacturing,5.154245291481175
1857,CHN,Sn,use_phase,5.154245291481175
1857,CHN,Sn,collection,2.834834910314646
1857,CHN,Sn,sorting_preprocessing,2.5513514192831814
1857,CHN,Sn,recycling_refining_secondary,1.2885613228702937
1857,CHN,Sn,residue_treatment_disposal,1.5462735874443525
1857,CHN,Sn,environment,0.7731367937221763
1857,ROW,Zn,primary_extraction,392.60093464069183
1857,ROW,Zn,beneficiation_concentration,392.60093464069183
1857,ROW,Zn,refining_primary,307.23833936672565
1857,ROW,Zn,fabrication_and_manufacturing,179.92433936672546
1857,ROW,Zn,use_phase,179.92433936672546
1857,ROW,Zn,collection,71.96973574669019
1857,ROW,Zn,sorting_preprocessing,64.77276217202117
1857,ROW,Zn,recycling_refining_secondary,62.973518778353906
1857,ROW,Zn,residue_treatment_disposal,8.996216968336284
1857,ROW,Zn,environment,4.498108484168142
1857,ROW,Ni,primary_extraction,9.01855319086506
1857,ROW,Ni,beneficiation_concentration,9.01855319086506
1857,ROW,Ni,refining_primary,0.0309666666666666
1857,ROW,Ni,fabrication_and_manufacturing,0.0
1857,ROW,Ni,use_phase,0.0
1857,ROW,Ni,collection,0.0
1857,ROW,Ni,sorting_preprocessing,0.0
1857,ROW,Ni,recycling_refining_secondary,0.0
1857,ROW,Ni,residue_treatment_disposal,0.0
1857,ROW,Ni,environment,0.0
1857,ROW,Sn,primary_extraction,90.91260524320656
1857,ROW,Sn,beneficiation_concentration,90.91260524320656
1857,ROW,Sn,refining_primary,80.60444653301941
1857,ROW,Sn,fabrication_and_manufacturing,34.88044653301941
1857,ROW,Sn,use_phase,34.88044653301941
1857,ROW,Sn,collection,13.952178613207764
1857,ROW,Sn,sorting_preprocessing,12.556960751886988
1857,ROW,Sn,recycling_refining_secondary,6.976089306603882
1857,ROW,Sn,residue_treatment_disposal,6.976089306603882
1857,ROW,Sn,environment,3.488044653301941
1858,EU27,Zn,primary_extraction,76.64994115737109
1858,EU27,Zn,beneficiation_concentration,76.64994115737109
1858,EU27,Zn,refining_primary,136.54426712531583
1858,EU27,Zn,fabrication_and_manufacturing,226.81526712531587
1858,EU27,Zn,use_phase,226.81526712531587
1858,EU27,Zn,collection,170.11145034398692
1858,EU27,Zn,sorting_preprocessing,153.10030530958824
1858,EU27,Zn,recycling_refining_secondary,124.74839691892376
1858,EU27,Zn,residue_treatment_disposal,45.36305342506317
1858,EU27,Zn,environment,22.681526712531586
1858,EU27,Ni,primary_extraction,0.2714468091349379
1858,EU27,Ni,beneficiation_concentration,0.2714468091349379
1858,EU27,Ni,refining_primary,0.0309666666666666
1858,EU27,Ni,fabrication_and_manufacturing,71.47196666666667
1858,EU27,Ni,use_phase,71.47196666666667
1858,EU27,Ni,collection,53.603975000000005
1858,EU27,Ni,sorting_preprocessing,48.24357750000001
1858,EU27,Ni,recycling_refining_secondary,46.45677833333334
1858,EU27,Ni,residue_treatment_disposal,7.147196666666666
1858,EU27,Ni,environment,3.573598333333333
1858,EU27,Sn,primary_extraction,0.5805354933961135
1858,EU27,Sn,beneficiation_concentration,0.5805354933961135
1858,EU27,Sn,refining_primary,5.102870809175962
1858,EU27,Sn,fabrication_and_manufacturing,45.753870809175964
1858,EU27,Sn,use_phase,45.753870809175964
1858,EU27,Sn,collection,34.31540310688197
1858,EU27,Sn,sorting_preprocessing,30.883862796193775
1858,EU27,Sn,recycling_refining_secondary,13.72616124275279
1858,EU27,Sn,residue_treatment_disposal,20.589241864129185
1858,EU27,Sn,environment,10.294620932064593
1858,CHN,Zn,primary_extraction,9.74912420193701
1858,CHN,Zn,beneficiation_concentration,9.74912420193701
1858,CHN,Zn,refining_primary,10.130413063338512
1858,CHN,Zn,fabrication_and_manufacturing,6.330413063338512
1858,CHN,Zn,use_phase,6.330413063338512
1858,CHN,Zn,collection,3.481727184836182
1858,CHN,Zn,sorting_preprocessing,3.133554466352564
1858,CHN,Zn,recycling_refining_secondary,2.8486858785023306
1858,CHN,Zn,residue_treatment_disposal,0.6330413063338516
1858,CHN,Zn,environment,0.3165206531669258
1858,CHN,Ni,primary_extraction,0.0
1858,CHN,Ni,beneficiation_concentration,0.0
1858,CHN,Ni,refining_primary,0.0309666666666666
1858,CHN,Ni,fabrication_and_manufacturing,0.1399666666666666
1858,CHN,Ni,use_phase,0.1399666666666666
1858,CHN,Ni,collection,0.0769816666666666
1858,CHN,Ni,sorting_preprocessing,0.0692835
1858,CHN,Ni,recycling_refining_secondary,0.0769816666666666
1858,CHN,Ni,residue_treatment_disposal,0.0
1858,CHN,Ni,environment,0.0
1858,CHN,Sn,primary_extraction,2.1068592633973107
1858,CHN,Sn,beneficiation_concentration,2.1068592633973107
1858,CHN,Sn,refining_primary,9.565245291481174
1858,CHN,Sn,fabrication_and_manufacturing,5.154245291481175
1858,CHN,Sn,use_phase,5.154245291481175
1858,CHN,Sn,collection,2.834834910314646
1858,CHN,Sn,sorting_preprocessing,2.5513514192831814
1858,CHN,Sn,recycling_refining_secondary,1.2885613228702937
1858,CHN,Sn,residue_treatment_disposal,1.5462735874443525
1858,CHN,Sn,environment,0.7731367937221763
1858,ROW,Zn,primary_extraction,392.60093464069183
1858,ROW,Zn,beneficiation_concentration,392.60093464069183
1858,ROW,Zn,refining_primary,307.23833936672565
1858,ROW,Zn,fabrication_and_manufacturing,179.92433936672546
1858,ROW,Zn,use_phase,179.92433936672546
1858,ROW,Zn,collection,71.96973574669019
1858,ROW,Zn,sorting_preprocessing,64.77276217202117
1858,ROW,Zn,recycling_refining_secondary,62.973518778353906
1858,ROW,Zn,residue_treatment_disposal,8.996216968336284
1858,ROW,Zn,environment,4.498108484168142
1858,ROW,Ni,primary_extraction,9.01855319086506
1858,ROW,Ni,beneficiation_concentration,9.01855319086506
1858,ROW,Ni,refining_primary,0.0309666666666666
1858,ROW,Ni,fabrication_and_manufacturing,0.0
1858,ROW,Ni,use_phase,0.0
1858,ROW,Ni,collection,0.0
1858,ROW,Ni,sorting_preprocessing,0.0
1858,ROW,Ni,recycling_refining_secondary,0.0
1858,ROW,Ni,residue_treatment_disposal,0.0
1858,ROW,Ni,environment,0.0
1858,ROW,Sn,primary_extraction,90.91260524320656
1858,ROW,Sn,beneficiation_concentration,90.91260524320656
1858,ROW,Sn,refining_primary,80.60444653301941
1858,ROW,Sn,fabrication_and_manufacturing,34.88044653301941
1858,ROW,Sn,use_phase,34.88044653301941
1858,ROW,Sn,collection,13.952178613207764
1858,ROW,Sn,sorting_preprocessing,12.556960751886988
1858,ROW,Sn,recycling_refining_secondary,6.976089306603882
1858,ROW,Sn,residue_treatment_disposal,6.976089306603882
1858,ROW,Sn,environment,3.488044653301941
1859,EU27,Zn,primary_extraction,76.64994115737109
1859,EU27,Zn,beneficiation_concentration,76.64994115737109
1859,EU27,Zn,refining_primary,136.54426712531583
1859,EU27,Zn,fabrication_and_manufacturing,226.81526712531587
1859,EU27,Zn,use_phase,226.81526712531587
1859,EU27,Zn,collection,170.11145034398692
1859,EU27,Zn,sorting_preprocessing,153.10030530958824
1859,EU27,Zn,recycling_refining_secondary,124.74839691892376
1859,EU27,Zn,residue_treatment_disposal,45.36305342506317
1859,EU27,Zn,environment,22.681526712531586
1859,EU27,Ni,primary_extraction,0.2714468091349379
1859,EU27,Ni,beneficiation_concentration,0.2714468091349379
1859,EU27,Ni,refining_primary,0.0309666666666666
1859,EU27,Ni,fabrication_and_manufacturing,71.47196666666667
1859,EU27,Ni,use_phase,71.47196666666667
1859,EU27,Ni,collection,53.603975000000005
1859,EU27,Ni,sorting_preprocessing,48.24357750000001
1859,EU27,Ni,recycling_refining_secondary,46.45677833333334
1859,EU27,Ni,residue_treatment_disposal,7.147196666666666
1859,EU27,Ni,environment,3.573598333333333
1859,EU27,Sn,primary_extraction,0.5805354933961135
1859,EU27,Sn,beneficiation_concentration,0.5805354933961135
1859,EU27,Sn,refining_primary,5.102870809175962
1859,EU27,Sn,fabrication_and_manufacturing,45.753870809175964
1859,EU27,Sn,use_phase,45.753870809175964
1859,EU27,Sn,collection,34.31540310688197
1859,EU27,Sn,sorting_preprocessing,30.883862796193775
1859,EU27,Sn,recycling_refining_secondary,13.72616124275279
1859,EU27,Sn,residue_treatment_disposal,20.589241864129185
1859,EU27,Sn,environment,10.294620932064593
1859,CHN,Zn,primary_extraction,9.74912420193701
1859,CHN,Zn,beneficiation_concentration,9.74912420193701
1859,CHN,Zn,refining_primary,10.130413063338512
1859,CHN,Zn,fabrication_and_manufacturing,6.330413063338512
1859,CHN,Zn,use_phase,6.330413063338512
1859,CHN,Zn,collection,3.481727184836182
1859,CHN,Zn,sorting_preprocessing,3.133554466352564
1859,CHN,Zn,recycling_refining_secondary,2.8486858785023306
1859,CHN,Zn,residue_treatment_disposal,0.6330413063338516
1859,CHN,Zn,environment,0.3165206531669258
1859,CHN,Ni,primary_extraction,0.0
1859,CHN,Ni,beneficiation_concentration,0.0
1859,CHN,Ni,refining_primary,0.0309666666666666
1859,CHN,Ni,fabrication_and_manufacturing,0.1399666666666666
1859,CHN,Ni,use_phase,0.1399666666666666
1859,CHN,Ni,collection,0.0769816666666666
1859,CHN,Ni,sorting_preprocessing,0.0692835
1859,CHN,Ni,recycling_refining_secondary,0.0769816666666666
1859,CHN,Ni,residue_treatment_disposal,0.0
1859,CHN,Ni,environment,0.0
1859,CHN,Sn,primary_extraction,2.1068592633973107
1859,CHN,Sn,beneficiation_concentration,2.1068592633973107
1859,CHN,Sn,refining_primary,9.565245291481174
1859,CHN,Sn,fabrication_and_manufacturing,5.154245291481175
1859,CHN,Sn,use_phase,5.154245291481175
1859,CHN,Sn,collection,2.834834910314646
1859,CHN,Sn,sorting_preprocessing,2.5513514192831814
1859,CHN,Sn,recycling_refining_secondary,1.2885613228702937
1859,CHN,Sn,residue_treatment_disposal,1.5462735874443525
1859,CHN,Sn,environment,0.7731367937221763
1859,ROW,Zn,primary_extraction,392.60093464069183
1859,ROW,Zn,beneficiation_concentration,392.60093464069183
1859,ROW,Zn,refining_primary,307.23833936672565
1859,ROW,Zn,fabrication_and_manufacturing,179.92433936672546
1859,ROW,Zn,use_phase,179.92433936672546
1859,ROW,Zn,collection,71.96973574669019
1859,ROW,Zn,sorting_preprocessing,64.77276217202117
1859,ROW,Zn,recycling_refining_secondary,62.973518778353906
1859,ROW,Zn,residue_treatment_disposal,8.996216968336284
1859,ROW,Zn,environment,4.498108484168142
1859,ROW,Ni,primary_extraction,9.01855319086506
1859,ROW,Ni,beneficiation_concentration,9.01855319086506
1859,ROW,Ni,refining_primary,0.0309666666666666
1859,ROW,Ni,fabrication_and_manufacturing,0.0
1859,ROW,Ni,use_phase,0.0
1859,ROW,Ni,collection,0.0
1859,ROW,Ni,sorting_preprocessing,0.0
1859,ROW,Ni,recycling_refining_secondary,0.0
1859,ROW,Ni,residue_treatment_disposal,0.0
1859,ROW,Ni,environment,0.0
1859,ROW,Sn,primary_extraction,90.91260524320656
1859,ROW,Sn,beneficiation_concentration,90.91260524320656
1859,ROW,Sn,refining_primary,80.60444653301941
1859,ROW,Sn,fabrication_and_manufacturing,34.88044653301941
1859,ROW,Sn,use_phase,34.88044653301941
1859,ROW,Sn,collection,13.952178613207764
1859,ROW,Sn,sorting_preprocessing,12.556960751886988
1859,ROW,Sn,recycling_refining_secondary,6.976089306603882
1859,ROW,Sn,residue_treatment_disposal,6.976089306603882
1859,ROW,Sn,environment,3.488044653301941
1860,EU27,Zn,primary_extraction,76.64994115737109
1860,EU27,Zn,beneficiation_concentration,76.64994115737109
1860,EU27,Zn,refining_primary,136.54426712531583
1860,EU27,Zn,fabrication_and_manufacturing,226.81526712531587
1860,EU27,Zn,use_phase,226.81526712531587
1860,EU27,Zn,collection,170.11145034398692
1860,EU27,Zn,sorting_preprocessing,153.10030530958824
1860,EU27,Zn,recycling_refining_secondary,124.74839691892376
1860,EU27,Zn,residue_treatment_disposal,45.36305342506317
1860,EU27,Zn,environment,22.681526712531586
1860,EU27,Ni,primary_extraction,0.2714468091349379
1860,EU27,Ni,beneficiation_concentration,0.2714468091349379
1860,EU27,Ni,refining_primary,0.0309666666666666
1860,EU27,Ni,fabrication_and_manufacturing,71.47196666666667
1860,EU27,Ni,use_phase,71.47196666666667
1860,EU27,Ni,collection,53.603975000000005
1860,EU27,Ni,sorting_preprocessing,48.24357750000001
1860,EU27,Ni,recycling_refining_secondary,46.45677833333334
1860,EU27,Ni,residue_treatment_disposal,7.147196666666666
1860,EU27,Ni,environment,3.573598333333333
1860,EU27,Sn,primary_extraction,0.5805354933961135
1860,EU27,Sn,beneficiation_concentration,0.5805354933961135
1860,EU27,Sn,refining_primary,5.102870809175962
1860,EU27,Sn,fabrication_and_manufacturing,45.753870809175964
1860,EU27,Sn,use_phase,45.753870809175964
1860,EU27,Sn,collection,34.31540310688197
1860,EU27,Sn,sorting_preprocessing,30.883862796193775
1860,EU27,Sn,recycling_refining_secondary,13.72616124275279
1860,EU27,Sn,residue_treatment_disposal,20.589241864129185
1860,EU27,Sn,environment,10.294620932064593
1860,CHN,Zn,primary_extraction,9.74912420193701
1860,CHN,Zn,beneficiation_concentration,9.74912420193701
1860,CHN,Zn,refining_primary,10.130413063338512
1860,CHN,Zn,fabrication_and_manufacturing,6.330413063338512
1860,CHN,Zn,use_phase,6.330413063338512
1860,CHN,Zn,collection,3.481727184836182
1860,CHN,Zn,sorting_preprocessing,3.133554466352564
1860,CHN,Zn,recycling_refining_secondary,2.8486858785023306
1860,CHN,Zn,residue_treatment_disposal,0.6330413063338516
1860,CHN,Zn,environment,0.3165206531669258
1860,CHN,Ni,primary_extraction,0.0
1860,CHN,Ni,beneficiation_concentration,0.0
1860,CHN,Ni,refining_primary,0.0309666666666666
1860,CHN,Ni,fabrication_and_manufacturing,0.1399666666666666
1860,CHN,Ni,use_phase,0.1399666666666666
1860,CHN,Ni,collection,0.0769816666666666
1860,CHN,Ni,sorting_preprocessing,0.0692835
1860,CHN,Ni,recycling_refining_secondary,0.0769816666666666
1860,CHN,Ni,residue_treatment_disposal,0.0
1860,CHN,Ni,environment,0.0
1860,CHN,Sn,primary_extraction,2.1068592633973107
1860,CHN,Sn,beneficiation_concentration,2.1068592633973107
1860,CHN,Sn,refining_primary,9.565245291481174
1860,CHN,Sn,fabrication_and_manufacturing,5.154245291481175
1860,CHN,Sn,use_phase,5.154245291481175
1860,CHN,Sn,collection,2.834834910314646
1860,CHN,Sn,sorting_preprocessing,2.5513514192831814
1860,CHN,Sn,recycling_refining_secondary,1.2885613228702937
1860,CHN,Sn,residue_treatment_disposal,1.5462735874443525
1860,CHN,Sn,environment,0.7731367937221763
1860,ROW,Zn,primary_extraction,392.60093464069183
1860,ROW,Zn,beneficiation_concentration,392.60093464069183
1860,ROW,Zn,refining_primary,307.23833936672565
1860,ROW,Zn,fabrication_and_manufacturing,179.92433936672546
1860,ROW,Zn,use_phase,179.92433936672546
1860,ROW,Zn,collection,71.96973574669019
1860,ROW,Zn,sorting_preprocessing,64.77276217202117
1860,ROW,Zn,recycling_refining_secondary,62.973518778353906
1860,ROW,Zn,residue_treatment_disposal,8.996216968336284
1860,ROW,Zn,environment,4.498108484168142
1860,ROW,Ni,primary_extraction,9.01855319086506
1860,ROW,Ni,beneficiation_concentration,9.01855319086506
1860,ROW,Ni,refining_primary,0.0309666666666666
1860,ROW,Ni,fabrication_and_manufacturing,0.0
1860,ROW,Ni,use_phase,0.0
1860,ROW,Ni,collection,0.0
1860,ROW,Ni,sorting_preprocessing,0.0
1860,ROW,Ni,recycling_refining_secondary,0.0
1860,ROW,Ni,residue_treatment_disposal,0.0
1860,ROW,Ni,environment,0.0
1860,ROW,Sn,primary_extraction,90.91260524320656
1860,ROW,Sn,beneficiation_concentration,90.91260524320656
1860,ROW,Sn,refining_primary,80.60444653301941
1860,ROW,Sn,fabrication_and_manufacturing,34.88044653301941
1860,ROW,Sn,use_phase,34.88044653301941
1860,ROW,Sn,collection,13.952178613207764
1860,ROW,Sn,sorting_preprocessing,12.556960751886988
1860,ROW,Sn,recycling_refining_secondary,6.976089306603882
1860,ROW,Sn,residue_treatment_disposal,6.976089306603882
1860,ROW,Sn,environment,3.488044653301941
1861,EU27,Zn,primary_extraction,76.64994115737109
1861,EU27,Zn,beneficiation_concentration,76.64994115737109
1861,EU27,Zn,refining_primary,136.54426712531583
1861,EU27,Zn,fabrication_and_manufacturing,226.81526712531587
1861,EU27,Zn,use_phase,226.81526712531587
1861,EU27,Zn,collection,170.11145034398692
1861,EU27,Zn,sorting_preprocessing,153.10030530958824
1861,EU27,Zn,recycling_refining_secondary,124.74839691892376
1861,EU27,Zn,residue_treatment_disposal,45.36305342506317
1861,EU27,Zn,environment,22.681526712531586
1861,EU27,Ni,primary_extraction,0.2714468091349379
1861,EU27,Ni,beneficiation_concentration,0.2714468091349379
1861,EU27,Ni,refining_primary,0.0309666666666666
1861,EU27,Ni,fabrication_and_manufacturing,71.47196666666667
1861,EU27,Ni,use_phase,71.47196666666667
1861,EU27,Ni,collection,53.603975000000005
1861,EU27,Ni,sorting_preprocessing,48.24357750000001
1861,EU27,Ni,recycling_refining_secondary,46.45677833333334
1861,EU27,Ni,residue_treatment_disposal,7.147196666666666
1861,EU27,Ni,environment,3.573598333333333
1861,EU27,Sn,primary_extraction,0.5805354933961135
1861,EU27,Sn,beneficiation_concentration,0.5805354933961135
1861,EU27,Sn,refining_primary,5.102870809175962
1861,EU27,Sn,fabrication_and_manufacturing,45.753870809175964
1861,EU27,Sn,use_phase,45.753870809175964
1861,EU27,Sn,collection,34.31540310688197
1861,EU27,Sn,sorting_preprocessing,30.883862796193775
1861,EU27,Sn,recycling_refining_secondary,13.72616124275279
1861,EU27,Sn,residue_treatment_disposal,20.589241864129185
1861,EU27,Sn,environment,10.294620932064593
1861,CHN,Zn,primary_extraction,9.74912420193701
1861,CHN,Zn,beneficiation_concentration,9.74912420193701
1861,CHN,Zn,refining_primary,10.130413063338512
1861,CHN,Zn,fabrication_and_manufacturing,6.330413063338512
1861,CHN,Zn,use_phase,6.330413063338512
1861,CHN,Zn,collection,3.481727184836182
1861,CHN,Zn,sorting_preprocessing,3.133554466352564
1861,CHN,Zn,recycling_refining_secondary,2.8486858785023306
1861,CHN,Zn,residue_treatment_disposal,0.6330413063338516
1861,CHN,Zn,environment,0.3165206531669258
1861,CHN,Ni,primary_extraction,0.0
1861,CHN,Ni,beneficiation_concentration,0.0
1861,CHN,Ni,refining_primary,0.0309666666666666
1861,CHN,Ni,fabrication_and_manufacturing,0.1399666666666666
1861,CHN,Ni,use_phase,0.1399666666666666
1861,CHN,Ni,collection,0.0769816666666666
1861,CHN,Ni,sorting_preprocessing,0.0692835
1861,CHN,Ni,recycling_refining_secondary,0.0769816666666666
1861,CHN,Ni,residue_treatment_disposal,0.0
1861,CHN,Ni,environment,0.0
1861,CHN,Sn,primary_extraction,2.1068592633973107
1861,CHN,Sn,beneficiation_concentration,2.1068592633973107
1861,CHN,Sn,refining_primary,9.565245291481174
1861,CHN,Sn,fabrication_and_manufacturing,5.154245291481175
1861,CHN,Sn,use_phase,5.154245291481175
1861,CHN,Sn,collection,2.834834910314646
1861,CHN,Sn,sorting_preprocessing,2.5513514192831814
1861,CHN,Sn,recycling_refining_secondary,1.2885613228702937
1861,CHN,Sn,residue_treatment_disposal,1.5462735874443525
1861,CHN,Sn,environment,0.7731367937221763
1861,ROW,Zn,primary_extraction,392.60093464069183
1861,ROW,Zn,beneficiation_concentration,392.60093464069183
1861,ROW,Zn,refining_primary,307.23833936672565
1861,ROW,Zn,fabrication_and_manufacturing,179.92433936672546
1861,ROW,Zn,use_phase,179.92433936672546
1861,ROW,Zn,collection,71.96973574669019
1861,ROW,Zn,sorting_preprocessing,64.77276217202117
1861,ROW,Zn,recycling_refining_secondary,62.973518778353906
1861,ROW,Zn,residue_treatment_disposal,8.996216968336284
1861,ROW,Zn,environment,4.498108484168142
1861,ROW,Ni,primary_extraction,9.01855319086506
1861,ROW,Ni,beneficiation_concentration,9.01855319086506
1861,ROW,Ni,refining_primary,0.0309666666666666
1861,ROW,Ni,fabrication_and_manufacturing,0.0
1861,ROW,Ni,use_phase,0.0
1861,ROW,Ni,collection,0.0
1861,ROW,Ni,sorting_preprocessing,0.0
1861,ROW,Ni,recycling_refining_secondary,0.0
1861,ROW,Ni,residue_treatment_disposal,0.0
1861,ROW,Ni,environment,0.0
1861,ROW,Sn,primary_extraction,90.91260524320656
1861,ROW,Sn,beneficiation_concentration,90.91260524320656
1861,ROW,Sn,refining_primary,80.60444653301941
1861,ROW,Sn,fabrication_and_manufacturing,34.88044653301941
1861,ROW,Sn,use_phase,34.88044653301941
1861,ROW,Sn,collection,13.952178613207764
1861,ROW,Sn,sorting_preprocessing,12.556960751886988
1861,ROW,Sn,recycling_refining_secondary,6.976089306603882
1861,ROW,Sn,residue_treatment_disposal,6.976089306603882
1861,ROW,Sn,environment,3.488044653301941
1862,EU27,Zn,primary_extraction,76.64994115737109
1862,EU27,Zn,beneficiation_concentration,76.64994115737109
1862,EU27,Zn,refining_primary,136.54426712531583
1862,EU27,Zn,fabrication_and_manufacturing,226.81526712531587
1862,EU27,Zn,use_phase,226.81526712531587
1862,EU27,Zn,collection,170.11145034398692
1862,EU27,Zn,sorting_preprocessing,153.10030530958824
1862,EU27,Zn,recycling_refining_secondary,124.74839691892376
1862,EU27,Zn,residue_treatment_disposal,45.36305342506317
1862,EU27,Zn,environment,22.681526712531586
1862,EU27,Ni,primary_extraction,0.2714468091349379
1862,EU27,Ni,beneficiation_concentration,0.2714468091349379
1862,EU27,Ni,refining_primary,0.0309666666666666
1862,EU27,Ni,fabrication_and_manufacturing,71.47196666666667
1862,EU27,Ni,use_phase,71.47196666666667
1862,EU27,Ni,collection,53.603975000000005
1862,EU27,Ni,sorting_preprocessing,48.24357750000001
1862,EU27,Ni,recycling_refining_secondary,46.45677833333334
1862,EU27,Ni,residue_treatment_disposal,7.147196666666666
1862,EU27,Ni,environment,3.573598333333333
1862,EU27,Sn,primary_extraction,0.5805354933961135
1862,EU27,Sn,beneficiation_concentration,0.5805354933961135
1862,EU27,Sn,refining_primary,5.102870809175962
1862,EU27,Sn,fabrication_and_manufacturing,45.753870809175964
1862,EU27,Sn,use_phase,45.753870809175964
1862,EU27,Sn,collection,34.31540310688197
1862,EU27,Sn,sorting_preprocessing,30.883862796193775
1862,EU27,Sn,recycling_refining_secondary,13.72616124275279
1862,EU27,Sn,residue_treatment_disposal,20.589241864129185
1862,EU27,Sn,environment,10.294620932064593
1862,CHN,Zn,primary_extraction,9.74912420193701
1862,CHN,Zn,beneficiation_concentration,9.74912420193701
1862,CHN,Zn,refining_primary,10.130413063338512
1862,CHN,Zn,fabrication_and_manufacturing,6.330413063338512
1862,CHN,Zn,use_phase,6.330413063338512
1862,CHN,Zn,collection,3.481727184836182
1862,CHN,Zn,sorting_preprocessing,3.133554466352564
1862,CHN,Zn,recycling_refining_secondary,2.8486858785023306
1862,CHN,Zn,residue_treatment_disposal,0.6330413063338516
1862,CHN,Zn,environment,0.3165206531669258
1862,CHN,Ni,primary_extraction,0.0
1862,CHN,Ni,beneficiation_concentration,0.0
1862,CHN,Ni,refining_primary,0.0309666666666666
1862,CHN,Ni,fabrication_and_manufacturing,0.1399666666666666
1862,CHN,Ni,use_phase,0.1399666666666666
1862,CHN,Ni,collection,0.0769816666666666
1862,CHN,Ni,sorting_preprocessing,0.0692835
1862,CHN,Ni,recycling_refining_secondary,0.0769816666666666
1862,CHN,Ni,residue_treatment_disposal,0.0
1862,CHN,Ni,environment,0.0
1862,CHN,Sn,primary_extraction,2.1068592633973107
1862,CHN,Sn,beneficiation_concentration,2.1068592633973107
1862,CHN,Sn,refining_primary,9.565245291481174
1862,CHN,Sn,fabrication_and_manufacturing,5.154245291481175
1862,CHN,Sn,use_phase,5.154245291481175
1862,CHN,Sn,collection,2.834834910314646
1862,CHN,Sn,sorting_preprocessing,2.5513514192831814
1862,CHN,Sn,recycling_refining_secondary,1.2885613228702937
1862,CHN,Sn,residue_treatment_disposal,1.5462735874443525
1862,CHN,Sn,environment,0.7731367937221763
1862,ROW,Zn,primary_extraction,392.60093464069183
1862,ROW,Zn,beneficiation_concentration,392.60093464069183
1862,ROW,Zn,refining_primary,307.23833936672565
1862,ROW,Zn,fabrication_and_manufacturing,179.92433936672546
1862,ROW,Zn,use_phase,179.92433936672546
1862,ROW,Zn,collection,71.96973574669019
1862,ROW,Zn,sorting_preprocessing,64.77276217202117
1862,ROW,Zn,recycling_refining_secondary,62.973518778353906
1862,ROW,Zn,residue_treatment_disposal,8.996216968336284
1862,ROW,Zn,environment,4.498108484168142
1862,ROW,Ni,primary_extraction,9.01855319086506
1862,ROW,Ni,beneficiation_concentration,9.01855319086506
1862,ROW,Ni,refining_primary,0.0309666666666666
1862,ROW,Ni,fabrication_and_manufacturing,0.0
1862,ROW,Ni,use_phase,0.0
1862,ROW,Ni,collection,0.0
1862,ROW,Ni,sorting_preprocessing,0.0
1862,ROW,Ni,recycling_refining_secondary,0.0
1862,ROW,Ni,residue_treatment_disposal,0.0
1862,ROW,Ni,environment,0.0
1862,ROW,Sn,primary_extraction,90.91260524320656
1862,ROW,Sn,beneficiation_concentration,90.91260524320656
1862,ROW,Sn,refining_primary,80.60444653301941
1862,ROW,Sn,fabrication_and_manufacturing,34.88044653301941
1862,ROW,Sn,use_phase,34.88044653301941
1862,ROW,Sn,collection,13.952178613207764
1862,ROW,Sn,sorting_preprocessing,12.556960751886988
1862,ROW,Sn,recycling_refining_secondary,6.976089306603882
1862,ROW,Sn,residue_treatment_disposal,6.976089306603882
1862,ROW,Sn,environment,3.488044653301941
1863,EU27,Zn,primary_extraction,76.64994115737109
1863,EU27,Zn,beneficiation_concentration,76.64994115737109
1863,EU27,Zn,refining_primary,136.54426712531583
1863,EU27,Zn,fabrication_and_manufacturing,226.81526712531587
1863,EU27,Zn,use_phase,226.81526712531587
