baseline_run,scenario,scenario_run,indicator,baseline_mean_2020_2100,scenario_mean_2020_2100,delta_mean_reporting,delta_mean_reporting_pct,baseline_mean_2100,scenario_mean_2100,delta_mean_2100,status,notes
20260216_210857,r_collection_push,20260216_210928,eol_rr_frac,0.3749999999999807,0.3749999999999807,0.0,0.0,0.37499999999997824,0.3749999999999783,5.551115123125783e-17,ok,
20260216_210857,r_collection_push,20260216_210928,import_reliance_frac,0.04282645837048795,0.04211136203590794,-0.0007150963345800079,-0.016697536097749946,0.018323040332835376,0.01840354468163241,8.0504348797035e-05,ok,
20260216_210857,r_collection_push,20260216_210928,stockpile_cover_years,214.16877025442326,214.3000869384973,0.1313166840740223,0.0006131458098116907,324.5975745741774,324.89379624076287,0.2962216665854953,ok,
20260216_210857,r_collection_push,20260216_210928,utilization_rate_ur_frac,0.7391385309099915,0.7367773748990618,-0.002361156010929677,-0.003194470200359784,0.7549034947610944,0.7514140713468322,-0.0034894234142621716,ok,
20260216_210857,r_demand_reduction,20260216_211134,apparent_consumption_kt_per_yr,3660.994829112864,3184.281380632244,-476.7134484806202,-0.13021418241012317,5205.663030679513,4205.330931889585,-1000.3320987899278,ok,
20260216_210857,r_demand_reduction,20260216_211134,buffer_coverage_years,214.16877025442326,4119.352559093453,3905.18378883903,18.23414209363877,324.59757457417743,7588.219772674488,7263.622198100311,ok,
20260216_210857,r_demand_reduction,20260216_211134,eol_rir_frac,0.1656485139808145,0.09943292695247125,-0.06621558702834326,-0.3997354726406564,0.17323314425742314,0.0788225043438377,-0.09441063991358545,ok,
20260216_210857,r_demand_reduction,20260216_211134,eol_rr_frac,0.3749999999999807,0.3749999999999773,-3.3861802251067274e-15,-9.029813933618405e-15,0.37499999999997824,0.37499999999997014,-8.104628079763643e-15,ok,
20260216_210857,r_demand_reduction,20260216_211134,import_reliance_frac,0.04282645837048795,0.002445170201198653,-0.0403812881692893,-0.9429051503618231,0.018323040332835376,1.2384943870236188e-18,-0.018323040332835376,ok,
20260216_210857,r_demand_reduction,20260216_211134,stockpile_cover_years,214.16877025442326,4119.352559093453,3905.18378883903,18.23414209363877,324.5975745741774,7588.219772674488,7263.622198100311,ok,
20260216_210857,r_demand_reduction,20260216_211134,utilization_rate_ur_frac,0.7391385309099915,0.4578660869532565,-0.281272443956735,-0.3805409029487964,0.7549034947610944,0.4361172157507933,-0.3187862790103011,ok,
20260216_210857,r_high_quality_recycling,20260216_211000,apparent_consumption_kt_per_yr,3660.994829112864,3646.9256341212476,-14.069194991616314,-0.0038429977774717522,5205.663030679513,5171.342755397686,-34.32027528182698,ok,
20260216_210857,r_high_quality_recycling,20260216_211000,buffer_coverage_years,214.16877025442326,214.36475290087276,0.1959826464494938,0.0009150850808765204,324.59757457417743,325.0389366309883,0.44136205681087404,ok,
20260216_210857,r_high_quality_recycling,20260216_211000,eol_rir_frac,0.1656485139808145,0.16761814230700123,0.0019696283261867176,0.011890407458861,0.17323314425742314,0.17539306512223432,0.0021599208648111767,ok,
20260216_210857,r_high_quality_recycling,20260216_211000,eol_rr_frac,0.3749999999999807,0.38067185185183255,0.005671851851851872,0.015124938271605772,0.37499999999997824,0.38104499999997826,0.006045000000000023,ok,
20260216_210857,r_high_quality_recycling,20260216_211000,import_reliance_frac,0.04282645837048795,0.04176175156095947,-0.0010647068095284776,-0.024860958623236878,0.018323040332835376,0.018396405790455254,7.336545761987834e-05,ok,
20260216_210857,r_high_quality_recycling,20260216_211000,stockpile_cover_years,214.16877025442326,214.36475290087276,0.1959826464494938,0.0009150850808765204,324.5975745741774,325.03893663098825,0.44136205681087404,ok,
20260216_210857,r_high_quality_recycling,20260216_211000,utilization_rate_ur_frac,0.7391385309099915,0.7356285836276067,-0.00350994728238474,-0.004748700190292425,0.7549034947610944,0.7497805305951516,-0.005122964165942823,ok,
20260216_210857,r_lifetime_extension,20260216_211103,apparent_consumption_kt_per_yr,3660.994829112864,3650.5232201636036,-10.471608949260371,-0.0028603178747995837,5205.663030679513,5191.517785324549,-14.145245354964572,ok,
20260216_210857,r_lifetime_extension,20260216_211103,buffer_coverage_years,214.16877025442326,214.08739039425274,-0.08137986017052867,-0.0003799800506574927,324.59757457417743,324.458001763769,-0.13957281040842417,ok,
20260216_210857,r_lifetime_extension,20260216_211103,eol_rir_frac,0.1656485139808145,0.16463072625404696,-0.001017787726767555,-0.0061442611364774195,0.17323314425742314,0.17292696211694883,-0.0003061821404743148,ok,
20260216_210857,r_lifetime_extension,20260216_211103,eol_rr_frac,0.3749999999999807,0.3749999999999807,0.0,0.0,0.37499999999997824,0.3749999999999783,5.551115123125783e-17,ok,
20260216_210857,r_lifetime_extension,20260216_211103,import_reliance_frac,0.04282645837048795,0.042950741913943234,0.00012428354345528358,0.0029020271155769527,0.018323040332835376,0.018441346755334244,0.0001183064224988678,ok,
20260216_210857,r_lifetime_extension,20260216_211103,stockpile_cover_years,214.16877025442326,214.08739039425274,-0.08137986017052867,-0.0003799800506574927,324.5975745741774,324.458001763769,-0.13957281040836733,ok,
20260216_210857,r_lifetime_extension,20260216_211103,utilization_rate_ur_frac,0.7391385309099915,0.7403135023856987,0.0011749714757072205,0.0015896498782990687,0.7549034947610944,0.7551870714625255,0.0002835767014310875,ok,
20260216_210857,r_reuse_reman,20260216_211031,apparent_consumption_kt_per_yr,3660.994829112864,3660.994829112864,0.0,0.0,5205.663030679513,5205.663030679513,0.0,ok,
20260216_210857,r_reuse_reman,20260216_211031,buffer_coverage_years,214.16877025442326,214.16877025442326,0.0,0.0,324.59757457417743,324.59757457417743,0.0,ok,
20260216_210857,r_reuse_reman,20260216_211031,eol_rir_frac,0.1656485139808145,0.1656485139808145,0.0,0.0,0.17323314425742314,0.17323314425742314,0.0,ok,
20260216_210857,r_reuse_reman,20260216_211031,eol_rr_frac,0.3749999999999807,0.3749999999999807,0.0,0.0,0.37499999999997824,0.37499999999997824,0.0,ok,
20260216_210857,r_reuse_reman,20260216_211031,import_reliance_frac,0.04282645837048795,0.04282645837048795,0.0,0.0,0.018323040332835376,0.018323040332835376,0.0,ok,
20260216_210857,r_reuse_reman,20260216_211031,stockpile_cover_years,214.16877025442326,214.16877025442326,0.0,0.0,324.5975745741774,324.5975745741774,0.0,ok,
20260216_210857,r_reuse_reman,20260216_211031,utilization_rate_ur_frac,0.7391385309099915,0.7391385309099915,0.0,0.0,0.7549034947610944,0.7549034947610944,0.0,ok,
20260216_210857,shock_battery_demand_boom_eu27,20260216_211409,apparent_consumption_kt_per_yr,3660.994829112864,3662.3486061940444,1.3537770811803966,0.00036978393698208127,5205.663030679513,5208.542484722729,2.8794540432154463,ok,
20260216_210857,shock_battery_demand_boom_eu27,20260216_211409,buffer_coverage_years,214.16877025442326,214.11055862761808,-0.0582116268051891,-0.00027180259164786815,324.59757457417743,324.47608465220924,-0.12148992196819108,ok,
20260216_210857,shock_battery_demand_boom_eu27,20260216_211409,eol_rir_frac,0.1656485139808145,0.16594762217468845,0.00029910819387393706,0.001805679910346675,0.17323314425742314,0.1736523096043564,0.000419165346933259,ok,
20260216_210857,shock_battery_demand_boom_eu27,20260216_211409,eol_rr_frac,0.3749999999999807,0.3749999999999807,0.0,0.0,0.37499999999997824,0.37499999999997824,0.0,ok,
20260216_210857,shock_battery_demand_boom_eu27,20260216_211409,import_reliance_frac,0.04282645837048795,0.04282645837048795,0.0,0.0,0.018323040332835376,0.018323040332835376,0.0,ok,
20260216_210857,shock_battery_demand_boom_eu27,20260216_211409,stockpile_cover_years,214.16877025442326,214.11055862761805,-0.05821162680521752,-0.00027180259164800085,324.5975745741774,324.47608465220924,-0.12148992196813424,ok,
20260216_210857,shock_battery_demand_boom_eu27,20260216_211409,utilization_rate_ur_frac,0.7391385309099915,0.7400497069620754,0.0009111760520839063,0.0012327540968025447,0.7549034947610944,0.7558377625174163,0.0009342677563218826,ok,
20260216_210857,shock_combo_refining_export,20260216_211441,apparent_consumption_kt_per_yr,3660.994829112864,3660.994829112864,0.0,0.0,5205.663030679513,5205.663030679513,0.0,ok,
20260216_210857,shock_combo_refining_export,20260216_211441,buffer_coverage_years,214.16877025442326,214.16877025442326,0.0,0.0,324.59757457417743,324.59757457417743,0.0,ok,
20260216_210857,shock_combo_refining_export,20260216_211441,eol_rir_frac,0.1656485139808145,0.1656485139808145,0.0,0.0,0.17323314425742314,0.17323314425742314,0.0,ok,
20260216_210857,shock_combo_refining_export,20260216_211441,eol_rr_frac,0.3749999999999807,0.3749999999999807,0.0,0.0,0.37499999999997824,0.37499999999997824,0.0,ok,
20260216_210857,shock_combo_refining_export,20260216_211441,import_reliance_frac,0.04282645837048795,0.04282645837048795,0.0,0.0,0.018323040332835376,0.018323040332835376,0.0,ok,
20260216_210857,shock_combo_refining_export,20260216_211441,stockpile_cover_years,214.16877025442326,214.16877025442326,0.0,0.0,324.5975745741774,324.5975745741774,0.0,ok,
20260216_210857,shock_combo_refining_export,20260216_211441,utilization_rate_ur_frac,0.7391385309099915,0.7391385309099915,0.0,0.0,0.7549034947610944,0.7549034947610944,0.0,ok,
20260216_210857,shock_export_restriction_chn_to_eu27,20260216_211338,apparent_consumption_kt_per_yr,3660.994829112864,3660.994829112864,0.0,0.0,5205.663030679513,5205.663030679513,0.0,ok,
20260216_210857,shock_export_restriction_chn_to_eu27,20260216_211338,buffer_coverage_years,214.16877025442326,214.16877025442326,0.0,0.0,324.59757457417743,324.59757457417743,0.0,ok,
20260216_210857,shock_export_restriction_chn_to_eu27,20260216_211338,eol_rir_frac,0.1656485139808145,0.1656485139808145,0.0,0.0,0.17323314425742314,0.17323314425742314,0.0,ok,
20260216_210857,shock_export_restriction_chn_to_eu27,20260216_211338,eol_rr_frac,0.3749999999999807,0.3749999999999807,0.0,0.0,0.37499999999997824,0.37499999999997824,0.0,ok,
20260216_210857,shock_export_restriction_chn_to_eu27,20260216_211338,import_reliance_frac,0.04282645837048795,0.04282645837048795,0.0,0.0,0.018323040332835376,0.018323040332835376,0.0,ok,
20260216_210857,shock_export_restriction_chn_to_eu27,20260216_211338,stockpile_cover_years,214.16877025442326,214.16877025442326,0.0,0.0,324.5975745741774,324.5975745741774,0.0,ok,
20260216_210857,shock_export_restriction_chn_to_eu27,20260216_211338,utilization_rate_ur_frac,0.7391385309099915,0.7391385309099915,0.0,0.0,0.7549034947610944,0.7549034947610944,0.0,ok,
20260216_210857,shock_mining_disruption_chn,20260216_211236,apparent_consumption_kt_per_yr,3660.994829112864,3660.994829112864,0.0,0.0,5205.663030679513,5205.663030679513,0.0,ok,
20260216_210857,shock_mining_disruption_chn,20260216_211236,buffer_coverage_years,214.16877025442326,214.16877025442326,0.0,0.0,324.59757457417743,324.59757457417743,0.0,ok,
20260216_210857,shock_mining_disruption_chn,20260216_211236,eol_rir_frac,0.1656485139808145,0.1656485139808145,0.0,0.0,0.17323314425742314,0.17323314425742314,0.0,ok,
20260216_210857,shock_mining_disruption_chn,20260216_211236,eol_rr_frac,0.3749999999999807,0.3749999999999807,0.0,0.0,0.37499999999997824,0.37499999999997824,0.0,ok,
20260216_210857,shock_mining_disruption_chn,20260216_211236,import_reliance_frac,0.04282645837048795,0.04282645837048795,0.0,0.0,0.018323040332835376,0.018323040332835376,0.0,ok,
20260216_210857,shock_mining_disruption_chn,20260216_211236,stockpile_cover_years,214.16877025442326,214.16877025442326,0.0,0.0,324.5975745741774,324.5975745741774,0.0,ok,
20260216_210857,shock_mining_disruption_chn,20260216_211236,utilization_rate_ur_frac,0.7391385309099915,0.7391385309099915,0.0,0.0,0.7549034947610944,0.7549034947610944,0.0,ok,
20260216_210857,shock_refining_bottleneck_chn,20260216_211307,apparent_consumption_kt_per_yr,3660.994829112864,3660.994829112864,0.0,0.0,5205.663030679513,5205.663030679513,0.0,ok,
20260216_210857,shock_refining_bottleneck_chn,20260216_211307,buffer_coverage_years,214.16877025442326,214.16877025442326,0.0,0.0,324.59757457417743,324.59757457417743,0.0,ok,
20260216_210857,shock_refining_bottleneck_chn,20260216_211307,eol_rir_frac,0.1656485139808145,0.1656485139808145,0.0,0.0,0.17323314425742314,0.17323314425742314,0.0,ok,
20260216_210857,shock_refining_bottleneck_chn,20260216_211307,eol_rr_frac,0.3749999999999807,0.3749999999999807,0.0,0.0,0.37499999999997824,0.37499999999997824,0.0,ok,
20260216_210857,shock_refining_bottleneck_chn,20260216_211307,import_reliance_frac,0.04282645837048795,0.04282645837048795,0.0,0.0,0.018323040332835376,0.018323040332835376,0.0,ok,
20260216_210857,shock_refining_bottleneck_chn,20260216_211307,stockpile_cover_years,214.16877025442326,214.16877025442326,0.0,0.0,324.5975745741774,324.5975745741774,0.0,ok,
20260216_210857,shock_refining_bottleneck_chn,20260216_211307,utilization_rate_ur_frac,0.7391385309099915,0.7391385309099915,0.0,0.0,0.7549034947610944,0.7549034947610944,0.0,ok,
